id,latitude,longitude,street,building_number,description
2766,50.155258,29.420585,12-та ст. Великого Фонтану пляж,6,
2767,48.988128,27.991604,Донцова Дмитра,64,Камінчик прошепотіти прощення байдужий. Простір обуритися гроші в'язниця несподівано склянка космос. Монета лягати рис аналіз соціалістичний прем'єра неправда.
2768,45.655869,36.824872,Кустанайська,929,
2769,49.741188,25.686388,Олексіївська,75,
2770,49.148482,40.075684,Щоголєва,02,"Палиця рідкий колектив міф міркування несподіваний демократія.
Реклама танцювати академік знищення. Дорогий відзначити хата палиця багряний танцювати вмирати."
2771,48.38528,33.099043,14-та Лінія 6-й ст. Люстдорфської дороги,315,"Холодно щастя ґудзик. Епоха гроші виднітися дихання болісно пристойний нога.
Основа тисяча отже струмок підкинути м'який. Недолік який крутий бігати."
2772,52.188548,22.01957,18-та Лінія 6-й ст. Люстдорфської дороги,91,
2773,44.116114,25.345513,Іванова Ігоря,4,
2774,48.198074,32.020789,Всеволода Змієнка,45,
2775,48.807859,30.09192,Вишнева,589,
2776,52.349579,28.383532,Канатний,84,
2777,45.465053,31.003014,Мала,5,
2778,45.733327,26.971831,Абрикосова,91,Кільце упустити розлад гуляти. Намір ставити багряний палиця поява реклама залучати вітати.
2779,45.446128,40.29391,Балтський 7-й,2,
2780,45.855994,39.820439,Лазурний 1-й,901,
2781,51.872739,28.803013,Трамвайний,5,
2782,44.057546,37.0306,Косий,520,"Очко нарада очко їсти століття степ багряний інтернет. Дружно гараж розуміти покоління обуритися. Лапа теорія заборонити.
Чоловічок перед мигнути й. Безглуздий радість поїзд заклад щур сміятися."
2783,48.794389,28.036854,Сухолиманна,387,"Метал болото нестерпний. Хлопець терапія поїзд вчений полум'я безпорадний палиця.
Кільце наступати порт похмуро."
2784,47.878106,27.182307,Хімічна,86,Ручка ставити число чітко. Зловити неправда епоха відповідність інвалід нарада щастя. Угодний район прощення синок сонце здалеку.
2785,45.798412,24.971117,Новоукраїнський,1,
2786,45.596626,36.85105,Соляний 5-й,4,
2787,46.494085,25.646089,Тираспольська,17,
2788,44.240595,23.347353,Кленова,6,Насолода кидати райком головка інтернет доба. Реклама солома функція низький жити квапливий нервово.
2789,44.154233,22.696602,Мельницька,8,
2790,52.478387,27.813155,Лінія 30-та,16,Потягнутися червонй район лівий лівий. Нарада програміст другий теорія так. Голубчик світило виблискувати плавно тривога незвичайний.
2791,45.199687,37.600218,Докова,48,
2792,48.861264,35.129661,Радіальна,21,
2793,52.114887,23.27985,Кортацці,2,
2794,45.708109,27.169261,Ключовий 1-й,153,
2795,51.871776,26.008324,Лучиста,246,
2796,47.429732,38.952676,Олександра Мурашка,2,
2797,49.926115,40.093764,Хаджибейський 2-й,179,
2798,44.27996,31.289632,Книжковий,8,Гроші потрясти щось вибирати важкий гіркий здригатися танцювати. Зображати збудження олівець полум'я промовчати зарплата вітати.
2799,52.445315,30.574561,Гвоздичний,778,
2800,44.102444,28.085027,Сортувальна 1-ша,639,
2801,47.508265,27.472201,Дукова,932,Падати факультет мета лягати порівняння. Мигнути увійти валюта райком услати зима аналіз спасти.
2802,46.864913,39.403755,Сирітський 2-й,6,
2803,50.445829,25.224136,Острозька,561,
2804,46.504001,29.167997,Скляний 1-й,06,Присвятити наступати функція купа-невеличка аж видимо небезпека. Темніти щось сходити правління занадто. Потягнутися простір інший.
2805,49.883572,27.879442,Віталія Нестеренка,8,
2806,48.20805,33.34232,Юннатів 2-й,3,
2807,46.420295,32.190218,Олексіївська,41,
2808,49.944739,38.609271,Естонська,59,
2809,46.011965,32.466867,Леха Качинського,99,
2810,44.120091,26.513651,Килимовий,873,
2811,51.701619,38.468307,Лінія 39-та,378,"Редактор жити зима пастух спорт присісти.
Картинка й вперед. Податковий степ дорогий вчений болото."
2812,44.594734,28.620799,Латвійський узвіз,324,Валюта порада кора білизна співати розвернутися. Співати затягнутися важливий ставити вовк космос образа.
2813,48.659559,27.921035,Регенсбург,48,
2814,47.601932,22.514264,Овідіопольський,30,
2815,47.318018,34.043588,Аркаса Миколи,6,Натиснути покидати шолом збудження картинка бок видимо. Міркування палець грати самостійно болісно.
2816,46.91793,34.438431,Почаївська,79,
2817,46.261492,23.977382,Максима Чайки,3,
2818,49.301261,26.900499,Давида Бурлюка,27,
2819,48.680866,24.532297,Кавказька,6,
2820,46.576729,38.675327,Свободи,318,
2821,51.928449,22.280434,Локомотивний 3-й,278,
2822,51.035258,36.736521,Старицького,53,
2823,50.505401,35.943834,Отамана Чепіги,91,
2824,47.894587,23.458048,Василя Фащенка,95,"Розгубитися термін зима щось. Теорія житель відповісти холодно.
Міркування неправда хата процес м'який покидати."
2825,52.230683,31.585318,Привозна,00,Поява природа задерти шкільний взагалі секунда уникати жити. Означати місце прірва вскакивать хотіти команда. Залучати купа розлад кут.
2826,49.565802,24.043233,Квітковий,0,"Пристойний потягнутися коваль блискучий. Інтернет пропаганда здалеку зелений. МʼЯта танцювати товар зупинити.
Конструкція подвірʼя нині бак танцювати число видимо. Правління вигнати зміна здригатися."
2827,44.716337,28.292089,Локомотивна,37,
2828,44.924236,39.722848,Студентський 4-й,7,
2829,44.310878,33.339316,Кипарисний 2-й,743,
2830,48.622951,37.283056,Уманська,8,
2831,51.922597,33.544192,Всеволода Змієнка,388,Страта деякий бригада князь незвичайний. Занадто хлопець порт повністю солома. Мимо сміливий похорон народ.
2832,48.806244,39.32288,Газова,691,Другий рис самостійно мʼята гіркий монета більше. Червонй упустити решітка ліловий.
2833,48.621085,37.988447,Гімназична,09,
2834,44.03853,34.922785,Родоканакі,3,
2835,48.102152,37.949986,Проїзний 3-й,9,"Бригада ніч недолік прохід. Поява бак хід дрімати.
Міркування єврейський дихання. Спорт приятель голубчик знімати зате ремінь гіркий."
2836,45.189615,29.482975,Нескучна,06,
2837,44.815344,23.370698,Каштанова,98,
2838,46.255738,25.488599,Луїджі Іоріні,9,
2839,44.366286,35.075054,Отамана Головатого,680,
2840,52.433769,39.094939,Геологічна,66,
2841,48.28047,39.685757,Михайла Грушевського,2,
2842,44.705537,34.989891,Отамана Головатого,877,Безпорадний палата натиснути прірва нині. Обуритися даль бажання кут почуття. Отже кільце порода жорстокий поява підземний.
2843,49.545559,33.609803,Баринштейна,095,
2844,44.47908,22.041708,Карпатська,56,
2845,45.894608,34.209495,Листяний,550,
2846,49.877053,26.843149,Сумська,450,"Колектив мʼята спорт райком пісня ніч. Потягнутися процес подвірʼя спорт почуття протягувати упустити услати.
Зміна космос хід низький знаходити. Каюта скинути слати мотоцикл."
2847,44.191014,33.917359,Нафтовиків,971,
2848,47.028893,22.549733,Авіаційна,2,
2849,49.97793,27.108223,7-ма Лінія Дачі Ковалевського,290,
2850,50.867574,32.558077,Старокінний,773,
2851,49.783482,37.643431,Східчастий 4-й,382,
2852,47.983181,39.489796,Деревообробна,931,
2853,47.242773,30.024119,Харківська,8,
2854,50.633764,22.572396,Рєпіна,9,
2855,46.772362,24.445352,Амбулаторний 2-й,67,
2856,47.122587,31.359499,Високий,3,
2857,44.684786,32.939485,Композитора Вербицького,8,
2858,51.338613,27.862926,Скрипковий,53,
2859,44.870781,29.707232,Польовий 1-й,6,
2860,46.102711,24.900934,Пересипська 8-ма,88,Й занадто набір. Взагалі командир навіщо покидати блін нервово висіти. Болісно адже даль різноманітний.
2861,44.043151,23.860115,Адольфа Лози,39,Один червонй зате подробиця поява. Обуритися ґазда спорт мета ленінград. Угодний пісня юний розлад застосовуватися неправда. Процес художній порівняння гіркий черевик простір неправда.
2862,51.226721,32.373887,Солонцюватий 1-й,9,
2863,44.223781,25.531405,Інглезі,42,
2864,52.298201,38.711525,Географічний,0,
2865,45.251716,28.652299,2-га Лінія Марії Демченко,9,Перебивати торгівля щур один. Падати слати прошепотіти монета надати монета.
2866,50.88638,28.983129,Юрія Коваленка,754,
2867,44.403937,28.017729,Балтська дорога,57,Функція заспівати колектив полюбити розвинений. Плід хліб прем'єра розлад. Темніти черговий академік армійський.
2868,50.905891,30.540555,Бахмутська,5,Навряд число гідність конструкція виникнення редактор перед. Означати бажання ліловий трясти.
2869,48.073597,24.563724,Інглезі,4,Встати блін райком дихання. Сумнівний конструкція монета тьмяний спорт почуття встати район. Головний болісно білизна армійський результат.
2870,51.592735,39.173882,Незамаївська,5,
2871,47.075799,39.166859,Складська,51,
2872,51.219247,31.408864,Зоряна,802,
2873,49.318153,29.459231,В’ячеслава Чорновола,002,
2874,44.193526,26.580224,Острозька,4,
2875,50.757795,28.377941,Хаджибейський 2-й,00,Юний пропадати покидати палиця район. Бочок ковзати наступати запустити. Дрімати висловлюватися співати лапа більше білизна заборонити. Валюта природа угодний.
2876,47.164484,33.067932,Лиманчик 2-й Лінія 5-та,77,
2877,47.977392,35.289026,Андрія Музичка,73,"Тривога матерія редактор жорстокий будівництво потягнутися оборот порода. Термін тривога житель інфекція.
Пристрасть місце провінція поїзд падаль ліворуч."
2878,48.796896,29.556374,Платанова,2,Бок новий набір недолік заспівати бочок єдиний помовчати. Черевик хліб витягувати недолік. Житель підкинути мільярд. Хлопець дихання нестерпний поріг.
2879,45.999543,37.676454,Польський узвіз,50,
2880,48.950034,28.605161,Астрономічна,046,
2881,46.40112,22.71084,Запорізька,0,
2882,44.307229,39.093258,Авіаторів,6,
2883,48.509863,25.711186,Хутірська,731,"ПірʼЯ зображати термін самостійно.
Виднітися теорія конструкція промовчати правий. Перед танцювати деякий повністю бетонний мигнути. Збільшуватися бетонний упустити реклама зелений."
2884,47.204015,35.441889,Софіївська,405,Ліхтарик сміятися ковзати поріг бак ефект інфекція. Залучати теорія груди заплакати заспівати набір хліб.
2885,50.423092,25.541989,Долинська,19,
2886,48.542505,36.738095,Лінія 41-ша,28,
2887,47.995803,27.089775,Наявний 6-й,669,
2888,51.744241,27.154492,Левкоєва,1,
2889,52.416976,34.311611,Студентський,724,
2890,50.841477,36.204965,Ялинкова,56,Надати синок житель рішення пристрій командувач. Заклик квапливий услати багаття конференція. Полюбити радити розкішний виникнення інший плід.
2891,47.95282,27.565556,Іони Отаманського,46,Простір вигнати кут актриса близько диявол. Потрясти інший небезпека покидати.
2892,46.773017,25.998651,21-й км Старокиївської дороги,769,
2893,49.530349,33.819352,Ключовий 1-й,23,
2894,46.486912,28.503489,Олександра Юрженка,46,
2895,51.494319,25.191455,Шоста,897,"Штаб тута вивчити команда медицина вмирати затягнутися. Червонй ніч залучати банк занадто протягувати. А безглуздий червень навряд.
Залучати провінція м'який."
2896,51.097744,28.093906,Деревообробний 5-й,21,
2897,51.41281,26.678473,Сухолиманна,21,
2898,51.575231,37.775366,Совіньйонівський,02,
2899,47.00403,40.141236,тупик Хвиля,94,"Плід ґудзик результат чітко. Полюбити міф диявол редактор похмуро.
Ставити вчора армійський угодний недолік що. Вечір набір полюбити податковий. Народ пірʼя польовий секунда."
2900,45.741574,32.895737,Юрія Олеші,84,
2901,45.330776,23.712274,Цукровий,4,
2902,46.531919,32.632775,Батуринська,287,
2903,51.862272,28.917243,Творча,20,
2904,44.459973,28.681478,Верф’яний,313,Кпсс гроші камінчик прихований. Незвичний штаб несподіваний зима полюбити бригада намір природний.
2905,51.366758,40.441438,Слави,80,
2906,45.827469,28.484772,Йосипа Фішера,813,
2907,49.195473,22.341339,Східний 2-й,51,
2908,48.333434,25.780252,Лірний,69,
2909,49.270559,28.838863,Керченський 3-й,441,
2910,44.34396,23.247461,Літній,02,
2911,48.106846,31.60868,Пантелеймонівська,727,
2912,49.092206,28.758161,Академіка Богатського,312,
2913,46.083103,33.724194,Варненська,6,
2914,45.971887,32.54956,Херсонський,7,"Похорон хлопець яскраво блін деякий ніч. Польовий яскраво нога. Вітрина скинути висіти вчений колектив.
Яскраво степ міра навряд через доба черговий. Спорт зрозумілий радість жити."
2915,48.05226,23.791596,Лютневий 2-й,6,
2916,49.306091,37.608647,Севастопольський,049,Бігати виднітися пані покидати вперед звільнити виконувати результат. Ніж прелесть порт який виднітися пити прірва.
2917,44.109741,38.770733,Лазурний 1-й,8,
2918,46.134739,31.615235,Грецька,261,
2919,52.208224,37.912451,Транспортна,9,
2920,48.368323,23.632947,Казковий,06,
2921,44.252792,36.544842,Байдарочний,5,
2922,49.973244,22.64038,Водопровідна,388,
2923,51.574129,40.338631,Новоукраїнський,93,
2924,47.31559,36.283653,Михайла Омеляновича-Павленка,2,
2925,50.631628,29.093597,Прорізний,667,
2926,48.395193,37.914185,Петра Калнишевського,4,
2927,47.677011,22.022655,10-та Лінія 6-й ст. Люстдорфської дороги,4,
2928,48.497381,36.431004,Скліфосовського,499,Пити сміливий керівник виблискувати дружно. Зображати засунути сумнівний пробувати виднітися порівняння. Повністю плід потім ставити неправда казна-хто.
2929,49.041209,22.227142,Басейний 4-й,842,
2930,49.541201,25.220887,Середньофонтанський,814,
2931,52.311726,30.376037,Шота Руставелі,3,
2932,45.760079,29.086765,Монгольська,97,
2933,48.011176,27.391196,Світлий,5,
2934,47.556403,29.037958,Лінія 39-та,79,
2935,51.533947,23.252626,Середня,140,
2936,48.57456,39.580502,Городня,166,
2937,44.65701,33.375299,Юннатів 1-й,75,
2938,49.51496,31.973316,Олександра Тимошенка,667,
2939,46.601805,36.199959,Яна Длугоша,306,
2940,46.136226,34.858841,Зарічна,641,
2941,46.03367,28.198954,Гетьмана Сагайдачного,4,
2942,47.488466,33.79987,Гайова,151,Висіти байдужий епоха даль. Простір прем'єра кишеня радити виднітися очко спасти. А приходити олівець аж.
2943,45.096422,24.931333,Дмитра Сигаревича,5,
2944,46.754724,26.838488,Чорноморський 4-й,1,
2945,52.417413,34.356456,Вітчизняна,74,
2946,46.822896,38.273268,Удільний,10,
2947,45.590054,25.06931,Дворникова,65,
2948,51.537924,31.276352,Грецька,490,Мить п'ятеро сумнівний. Податковий заборонити командування досліджено незвичайний дорогий інтернет.
2949,47.181899,37.583507,Грецький,549,"Присісти радити суглоб кпсс трубка пристрасть ліхтарик. Черговий плавно жити.
Керівник вказаний збудження слати забирати подвірʼя розгубитися. Епоха другий ручка."
2950,49.465264,24.907237,Наявний 1-й,39,
2951,45.882359,29.522682,Церковна,42,Гуляти засунути мільярд. Настати струмок аж промовчати сумнівний сонце в'язниця. Міра постійний безпорадний вітрина.
2952,49.839452,29.780931,Глухий міст,2,
2953,47.724264,22.075714,Савранський,23,
2954,49.756156,27.099001,Лиманчик 2-й Лінія 5-та,84,
2955,52.032428,30.239039,Нафтовиків 3-й,8,
2956,49.2133,28.877843,Вільгельма Габсбурга,48,
2957,44.011687,40.432936,Лінія 40-ва,775,
2958,46.966523,25.323102,Шефська,682,Яблуко покидати засунути солома деякий яскраво. Нестерпний ягода олівець вечір фахівець неправда висіти. Реклама спорт засунути валюта натиснути.
2959,45.443864,22.518154,Українська,945,
2960,46.531002,26.153407,Рівності 1-й,76,
2961,50.840548,30.664307,Віри Інбер,264,
2962,49.809142,31.181755,Флотський 3-й,70,
2963,47.73528,37.602268,Середньофонтанська,0,Приходити ніч незручно упор полум'я рішення. Функція господь ліворуч. Ленінград порівняння степ монета.
2964,45.578131,28.497548,Чорноморський,710,"Похорон вигнати п'ятеро розгубитися поїзд. Заборонити затримати при щось. Спорт пірʼя конструкція їсти потім подробиця.
Рідкий важливий тисяча похмуро похмуро."
2965,46.353463,30.413997,Східний 2-й,61,
2966,46.619157,33.515733,Василя Стуса,92,
2967,46.174933,35.625082,Давида Бурлюка,9,
2968,44.906156,31.552437,Бузкова,4,
2969,44.782704,36.768617,Траса Здоров'я,2,
2970,44.865082,28.133787,Волинський,7,
2971,50.527432,40.287803,Обсерваторний,4,
2972,51.281078,38.900084,Обсерваторний,4,"Блін салон зміна вигнати.
Спасти повністю плавно червонй упор ламати хлопець. Кордон сходити багаття гіркий вчений шкільний а хлопчисько."
2973,49.7078,29.393233,Олешківська,275,
2974,45.162361,34.708135,Хаджибейський 1-й,0,
2975,49.657183,28.993089,Геранієва,33,
2976,48.296393,29.590775,Шахтинський,921,
2977,48.961467,38.746871,Олександра Ройтбурда,58,
2978,50.811473,37.295773,Балтський 3-й,105,Сонце дорогий епоха зображати помовчати медицина. Похмуро задерти подробиця ліловий вивчити збудження. Головний сумний пристрасть торгівля вивести знаходити гіркий.
2979,48.606913,30.280668,Ракетна,8,
2980,50.665525,27.308371,11-та Лінія Марії Демченко,36,
2981,52.072137,39.190917,Миколи Гумільова,35,
2982,47.606627,31.302337,Академіка Векслера,3,
2983,49.474546,28.312662,Балтський 3-й,80,
2984,47.45686,38.095724,Друга,81,
2985,49.693099,28.905796,Палубна,55,
2986,51.982799,39.099737,Медовий,8,
2987,52.262343,34.640648,Котляревського,74,"Синок похорон мати бетонний народ знаходити угодний.
Світило коробка друкувати співати. Коробка інший обуритися поява. Виникнення подвірʼя бок дошлий."
2988,51.683731,25.380663,Овідіопольська,181,
2989,45.816837,30.459281,Різовська,03,
2990,44.713668,24.101008,Ярмарковий,136,
2991,46.344215,23.225901,Максима Чайки,452,
2992,47.586752,39.603648,Лузанівський 2-й,6,
2993,50.314569,24.966745,Газовий,421,
2994,52.09416,28.7398,Тупиковий 1-й,6,
2995,49.289561,26.232101,Давида Бурлюка,444,
2996,48.629041,23.097923,Обільний 2-й,03,
2997,48.941499,39.41068,Осіння,38,
2998,45.592015,35.20778,Кінна,90,"Диявол брову здригнутися простір.
Ремінь сміятися покидати. Відповісти конструкція сумнівний збільшуватися м'який салон функція.
Підкинути вовк самостійно здригатися новий."
2999,46.640569,28.058713,Прорізна,82,
3000,45.666469,23.507243,Чорноморський,12,
3001,48.400378,34.072507,Тупиковий 2-й,45,
3002,46.651094,31.966322,Юрія Кондратюка,873,
3003,51.061887,32.424522,Привокзальна,676,
3004,50.781613,25.577217,Ніжинська,58,
3005,50.980625,31.434281,Балківська,27,"Діловий поїзд направо район господиня. Поїзд лівий передо.
Зате повністю триста забирати більше коричневий. Черевик монета космос правління. Число мить похмуро вигнати плавно пісня порода командир."
3006,47.948671,25.562927,Шефська,3,
3007,51.363063,30.864308,Складська,4,
3008,44.89321,37.48583,Лиманчик 2-й Лінія 4-та,393,
3009,49.545253,38.518153,Болградська,5,
3010,50.322808,28.930666,Венгера,0,
3011,49.73796,38.897369,Чорноморський 5-й,192,
3012,49.196879,40.146333,Марка Крейна,780,
3013,44.412899,27.233682,Незамаївська,651,
3014,48.233687,23.087951,Рівності,241,
3015,48.206178,35.275256,Амбулаторний 1-й,621,
3016,44.109334,30.133479,Лиманчик 2-й Лінія 8-ма,58,
3017,51.281947,40.432988,Ольги Благовидової,7,Коваль незвичайний мʼята здригнутися виражений викинути зарплата. Простір здригатися звільнити ленінград розуміти соціалістичний безпорадний.
3018,48.905153,23.660946,Богуна,37,
3019,51.252546,35.40149,Бодаревського,0,"Нога гідність провал пірʼя деякий. Похмуро пити перетнути черговий. Лягати палата інший жорстокий.
Ідея бочок розвернутися яскраво відділ хата дівка. Порт спасти дорогий штаб ковзати число."
3020,52.471358,38.121038,Західний 4-й,350,
3021,51.269717,24.374242,Астрономічна,40,
3022,47.654857,32.935507,Проїзний 1-й,211,
3023,48.907913,39.05937,411-ї батареї,934,Супроводжуватися вчора хліб кільце діставати написати при сміливий. Ефект райком інтернет зупинити. Діставати терапія який.
3024,49.062723,32.22978,Лінія 45-та,74,
3025,52.190241,23.204635,Деревообробний 1-й,3,
3026,52.490124,33.18122,Парашутний,17,
3027,47.842286,23.001767,Радіальна,0,
3028,47.6088,25.435342,Мала Арнаутська,6,Різноманітний п'ятеро правління пристойний квапливий каюта вираз свіжий. Раніше нестерпний набір. Лівий перебивати викинути зупинити бетонний метал.
3029,44.994725,29.036169,В’ячеслава Чорновола,376,Відзначити полюбити порода вивчити а виднітися. Сміливий податковий точно даль вскакивать заспокоїтися. Пані здалеку здалеку п'ятеро. Даль мати інший покидати вовк.
3030,47.154232,37.694347,Басейний 1-й,785,Палець постійний вивести упустити. Командування небезпека купа-невеличка насолода полум'я спорт повністю.
3031,49.697894,35.356958,Асташкіна,12,
3032,46.269096,30.399747,Лиманна,79,
3033,47.700294,37.247609,Орликова,18,"Знищення приятель ґазда обуритися небезпека. Перед військовий вчора підкинути адже.
Житель колектив камінчик почуття один хлопець навіщо. Вмирати спосіб метелик кут потягнутися рота камінчик."
3034,45.677506,30.621401,Західний 1-й,145,Плавно конструкція боєць ремінь. Близько нога боєць деякий. Приятель настати звільнити мати. Податковий падати призначити мить виблискувати.
3035,50.433308,33.93906,Задніпровського,239,
3036,44.465021,32.708963,Віри Інбер,96,
3037,48.087763,23.073554,Фахова,5,Міф пити рота занадто. Нарада вигнати робочий інструкція ліловий факультет образа. Основа несподіваний мимо мигнути рішення присвятити. Незручно виконувати низький ніч прірва.
3038,49.155676,35.930598,Анатолія Бачинського,5,
3039,51.065893,37.454003,Купріна,9,
3040,47.728313,26.435403,Грецький,241,
3041,48.119827,30.275142,Архітекторська,528,Чотири тисяча банда полум'я заспокоїтися. Вовк розлад співати. Міф здригатися в'язниця мотоцикл потім.
3042,44.264409,25.940566,Вірського,77,
3043,48.594711,25.841726,Михайла Божія,829,
3044,47.089786,29.789965,Північний,44,
3045,51.011346,23.781921,Лінія 54-та,930,
3046,52.389548,29.853252,Ліверпульський,29,
3047,51.584909,30.603548,Халайджогло,511,
3048,45.800986,33.391611,Отамана Головатого,5,
3049,48.703168,22.627522,Лінія 52-га,01,Ручка мить пані актриса здригнутися знищення за. Метал ефект аж функція порада обуритися домогтися незручно.
3050,49.761113,25.972174,Заводська 2-га,209,
3051,47.804945,35.782141,Небесної Сотні,52,
3052,48.624702,32.803505,Камишова,515,
3053,47.280024,33.312757,Садова 3-тя,518,Тута мотоцикл упустити червень присвятити образа трубка. Триста штаб епоха склянка даль. Командування страта потрясти покинути космос. Близько гіркий ґаздиня незвичний.
3054,47.387728,25.61575,Східчастий 3-й,77,
3055,45.572835,30.994113,Бісквітний,49,
3056,46.073681,25.234668,Академіка Липського,1,Зловити заборонити мить правильний. Неправда світило ремінь природа. Багаття каюта один деякий тьмяний головка зрозумілий.
3057,48.608939,35.84627,Цукровий,05,
3058,51.388092,38.216018,Юннатів 2-й,2,
3059,49.506146,34.780398,Караїмська,8,
3060,44.880509,28.136439,Штильова,600,
3061,47.663561,33.814498,Саксаганського,95,
3062,47.531345,27.826675,Проїзний 1-й,32,
3063,44.426429,39.53857,Офіцерський 2-й,0,
3064,47.570577,37.765736,Льва Симиренка,572,Перебивати господиня конференція фахівець направо. Податковий рота ніч. Функція п'ятеро палиця небезпека.
3065,46.238916,32.652676,4-та Лінія Марії Демченко,97,Академік танцювати доба район. Загроза теорія решітка гіркий підземний кільце основа. Виражений бігати неправда гіркий увійти подробиця.
3066,49.729799,26.887537,Миколи Троїцького,51,
3067,51.437595,30.495885,Хімічний 1-й,03,
3068,52.477673,37.536588,Косовська,9,
3069,47.77117,23.678556,Ткачова,9,
3070,45.235285,23.76667,Шкільний аеродром,149,
3071,50.561566,27.428563,Рачкова,6,"Валюта рот тривога сміятися засунути. Затримати пісня упор нога. Вибирати щур зрідка ідея.
Другий наштовхнутися забирати робочий другий. Радити задерти решітка соціалістичний."
3072,48.503154,37.141596,Контрадмірала Остроградського,5,
3073,50.33598,36.828833,Крушельницької,43,
3074,52.134709,34.561022,Амбулаторний 2-й,8,Метал банда валюта чоловічок присісти. Хотіти ґудзик в'язниця підземний. Розлад художній розлад зображати.
3075,49.374749,32.647556,Лютеранський,45,
3076,47.630854,39.132874,Станційна 2-га,381,
3077,47.949805,37.319057,Петра Калнишевського,076,Протягувати задерти народ голубчик.
3078,51.265812,29.991775,Пастера,4,"Бак поріг боєць виражений. Грати задерти шкільний так. Князь метал нині конструкція дрібниця.
Їжа заплакати знаходити командир виражений набір. Міркування міра яблуко триста диявол."
3079,48.683124,34.024955,Ванний,5,
3080,51.967928,23.165328,Лінія 55-та,5,
3081,45.980468,24.911829,Італійський,588,Здригнутися покидати чітко розкішний. Монета діставати коваль обуритися ламати.
3082,51.466422,33.636735,Заможна,7,"Шолом виникнення кишеня виднітися падати. Космос вираз застосовуватися похмуро ніч тривога.
Почуття ідея решітка розкішний інтернет. Вивчити пити диявол байдужий. Вперед рис терапія нині."
3083,48.122747,38.376945,11-ша Лінія 6-й ст. Люстдорфської дороги,39,
3084,48.839576,37.554826,Пересипська 3-тя,8,
3085,45.526108,37.706255,Олексія Косяченко,82,
3086,46.288334,24.157989,Тепличний 1-й,84,
3087,46.915095,37.797355,Заводська 1-ша,917,
3088,48.551362,39.569283,Рози вітрів,8,Яскраво відповідність головний навряд забирати дошлий розгубитися. Який господь збільшуватися закласти.
3089,52.138281,26.694183,Ушинського,1,
3090,49.953615,22.82901,Трусовська,577,
3091,48.767667,23.994566,Окружна,99,
3092,45.005595,26.338952,Пересипська 8-ма,61,"Приятель паща будівництво очко. Серйозний услати пані пастух ніч відзначити купа-невеличка.
Зрідка пристойний крутий правильний присісти гараж оборот. Бок вказаний задерти затягнутися зате пастух."
3093,50.185319,27.994931,Кременецький,042,Запустити мигнути військовий зелений танцювати заспокоїтися. Хата командування штаб ефект. Головка п'ятеро простір радість.
3094,46.795941,40.375982,Москеті,8,
3095,50.797706,37.446949,Михайлівська,80,Вперед співрозмовник о гідність лівий грати мати. Близько холодно нарада. Адвокат наштовхнутися очко виднітися витягувати зарплата.
3096,50.862796,28.502097,Партизанської слави,7,
3097,52.143157,39.499016,Басейна,8,
3098,47.139208,38.372813,Базарна,0,
3099,47.266687,34.095595,Капітана Кузнецова,62,
3100,45.18341,39.13895,Сотника Лугіна,008,
3101,49.406753,28.502964,Дачний 1-й,37,
3102,48.235842,24.133515,Єфімова,9,Ліхтарик бетонний поїзд пити заспокоїтися. Направо приходити пірʼя синок валюта теорія. Збільшуватися спорт тьмяний написати.
3103,50.551835,29.754914,Удільний,885,
3104,49.824932,27.656103,Миколи Куліша,12,
3105,45.499564,28.770198,Лиманчик 2-й Лінія 5-та,5,
3106,51.429531,38.795264,6-та Лінія Марії Демченко,47,
3107,50.318595,39.117192,Марсельська,7,"Ягода спалити уточнити услати м'який єдиний. Вибирати крутий блін за іспит.
Ґудзик слати мотоцикл боєць ставити. Новий квапливий поставити світило рис приходити інтернет."
3108,48.480946,27.212156,Князя Володимира Великого ,731,"Адвокат прошепотіти аж. Серйозний загроза новий багряний заява зелений.
Комунізм танцювати космос щастя. Армійський відповісти мета потрясти ідея. Аж поїзд пастух порада хата занадто."
3109,48.213357,22.436133,Єфімова,966,
3110,49.266472,23.443395,Шухевича Романа,61,
3111,46.432846,26.480551,Андросовський,4,
3112,48.239581,33.775766,Рибальська,71,
3113,48.332696,22.294563,Ніни Строкатої,1,
3114,51.101498,35.003336,Наявний 6-й,000,
3115,51.750342,26.920736,Тіниста,877,"Розкішний нервово дружно протягувати. Правий процес бочок за століття.
Здригатися прірва синок синок затримати безглуздий брову. В'Язниця серйозний кишеня спорт хотіти правий."
3116,48.799496,28.824215,Умова,026,
3117,49.557995,33.00033,Привокзальна,451,
3118,45.53119,33.946009,Пересипська 7-ма,480,
3119,52.423806,23.202907,Володимира Терещенка,4,Провінція шкарпетка темніти отже правління процес. Затягнутися сонце рот застосовуватися кільце трясти.
3120,47.557585,37.911192,Вчительська,38,
3121,49.998438,39.299678,Джевецького,287,Народ штаб заробити витримати синок програміст. Уточнити досліджено тривога холодно програміст.
3122,47.874808,37.240416,Китобійний 1-й,467,
3123,48.97327,34.11881,Семафорний,7,Розводити плід теорія щур рішення знаходити видимо скинути. Повністю синок ідея розвернутися купа-невеличка ліловий.
3124,47.147017,38.99275,Артура Савельєва,796,
3125,46.477318,37.067866,Пшенична,468,
3126,48.499003,31.230401,Тракторна,2,
3127,44.335452,22.743224,Торгова,269,
3128,48.257799,35.210254,Шостої 1-й,92,
3129,46.641312,30.216351,Горбиста,97,
