id,name,location_id
5090,правильний,1814
5091,бетонний,155
5092,зрідка,4110
5093,грати,5910
5094,вовк,6134
5095,кидати,8597
5096,встати,6155
5097,плід,1810
5098,конструкція,6903
5099,відповідність,6074
5100,монета,260
5101,юний,1138
5102,домогтися,1474
5103,юний,718
5104,викинути,9297
5105,близько,4174
5106,мигнути,947
5107,процес,4037
5108,хотіти,3829
5109,даль,2377
5110,адвокат,7525
5111,поріг,3552
5112,танцювати,2899
5113,зелений,2560
5114,рішення,3793
5115,сходити,7568
5116,вибирати,2901
5117,колектив,809
5118,різноманітний,9706
5119,груди,5804
5120,соціалістичний,8458
5121,єдиний,1421
5122,вказаний,7726
5123,від'їзд,6760
5124,гідність,9502
5125,знаходити,5425
5126,а,1204
5127,безпорадний,9852
5128,гіркий,7976
5129,ідея,3419
5130,перетнути,5417
5131,заклик,8226
5132,обуритися,571
5133,правильний,2647
5134,розвинений,1395
5135,валюта,2939
5136,покидати,2059
5137,функція,4805
5138,природний,7776
5139,другий,4957
5140,й,5097
5141,інший,7646
5142,камінчик,1048
5143,адже,7935
5144,почуття,7228
5145,заробити,7756
5146,картинка,4981
5147,обуритися,996
5148,нестерпний,7956
5149,взагалі,3967
5150,падати,9684
5151,керівник,1177
5152,повністю,8422
5153,нарада,4432
5154,розлад,1553
5155,дівка,3085
5156,ставити,3660
5157,діловий,1098
5158,залучати,5727
5159,терапія,5516
5160,один,7233
5161,ґаздиня,2897
5162,зловити,1753
5163,їжа,9371
5164,товар,9129
5165,болісно,6000
5166,багряний,5567
5167,олівець,8327
5168,легко,3162
5169,здригнутися,7559
5170,степ,8021
5171,темніти,1286
5172,гроші,4075
5173,єврейський,116
5174,підземний,6306
5175,заробити,6656
5176,увійти,7851
5177,процес,756
5178,розуміти,7144
5179,діставати,8549
5180,збільшуватися,7581
5181,реклама,4197
5182,червень,2435
5183,реклама,260
5184,військовий,3985
5185,терапія,107
5186,падати,1117
5187,надати,2350
5188,валюта,8742
5189,заборонити,2650
5190,наполегливо,6410
5191,зловити,1315
5192,місце,6276
5193,коробка,1609
5194,дрімати,1713
5195,груди,7809
5196,фахівець,8063
5197,дружно,5076
5198,простір,257
5199,навіщо,5890
5200,виражений,4471
5201,розвинений,2319
5202,загроза,9205
5203,низький,9871
5204,присвятити,6275
5205,наштовхнутися,4913
5206,навіщо,839
5207,несподіваний,5686
5208,пісня,579
5209,задерти,2844
5210,а,7281
5211,звільнити,1005
5212,їсти,6758
5213,господь,667
5214,порівняння,4437
5215,друкувати,8055
5216,знищення,9036
5217,червонй,9726
5218,рис,3218
5219,бажання,2123
5220,відділ,5458
5221,шкарпетка,9649
5222,зарплата,753
5223,дружно,5258
5224,палець,3525
5225,керівник,679
5226,мільярд,9810
5227,товар,2295
5228,рот,6658
5229,правління,4516
5230,єврейський,4968
5231,підкинути,6587
5232,пісенька,1276
5233,пристрій,8398
5234,пити,1500
5235,благати,4412
5236,несподіваний,4153
5237,діставати,7414
5238,палець,6074
5239,князь,3029
5240,вітати,2168
5241,летіти,5827
5242,рідкий,4318
5243,дихання,15
5244,танцювати,8372
5245,колишній,6998
5246,потрясти,1157
5247,безпорадний,8654
5248,шкіра,8248
5249,виблискувати,3938
5250,направо,4610
5251,від'їзд,325
5252,темніти,4873
5253,несподіваний,1829
5254,паща,5112
5255,несподівано,3656
5256,новий,4016
5257,заклик,4648
5258,знищення,4328
5259,прихований,6890
5260,пані,3129
5261,реклама,5546
5262,пісня,231
5263,райком,8794
5264,камінчик,1852
5265,хліб,5504
5266,виникнення,9661
5267,блискучий,2474
5268,здалеку,7544
5269,свіжий,578
5270,заява,4160
5271,ідея,7390
5272,перетнути,9469
5273,присвятити,3196
5274,здригнутися,8976
5275,виражений,4129
5276,полюбити,3269
5277,а,3853
5278,плід,4904
5279,новий,8049
5280,іспит,9894
5281,порт,1572
5282,діловий,1027
5283,незвичний,5637
5284,робочий,7952
5285,поїзд,6873
5286,робочий,8551
5287,їсти,6028
5288,звільнити,3760
5289,заплакати,3966
5290,інструкція,9442
5291,рідкий,1954
5292,штаб,9305
5293,інвалід,1157
5294,вчора,8715
5295,чоловічок,2406
5296,набір,3049
5297,нарада,1321
5298,мати,9590
5299,століття,7534
5300,медицина,9283
5301,правильний,3046
5302,заспівати,1591
5303,блискучий,2213
5304,задерти,4355
5305,зупинити,1266
5306,міф,6435
5307,гіркий,8624
5308,зміна,856
5309,вивести,1436
5310,відповісти,9355
5311,висіти,2749
5312,подвірʼя,4290
5313,жорстокий,8030
5314,командир,223
5315,наступати,7722
5316,присісти,9642
5317,виражений,7793
5318,голубчик,2641
5319,наполегливо,6386
5320,що-небудь,7677
5321,полум'я,4608
5322,триста,2453
5323,монета,26
5324,термін,5483
5325,палець,405
5326,ґазда,7822
5327,перетнути,2387
5328,головка,3663
5329,правління,7525
5330,наштовхнутися,3611
5331,шкіра,299
5332,хлопець,1933
5333,розстебнути,146
5334,черевик,2830
5335,прихований,3174
5336,порада,1965
5337,демократія,9401
5338,художній,1480
5339,викинути,1569
5340,палиця,6562
5341,розводити,6988
5342,інший,3929
5343,рішення,8328
5344,свіжий,7973
5345,недолік,1371
5346,прощення,14
5347,танцювати,599
5348,встати,1082
5349,заплакати,4966
5350,здригнутися,7157
5351,заплакати,1705
5352,камінчик,8296
5353,викинути,1162
5354,навіщо,2801
5355,гіркий,6700
5356,звільнення,9897
5357,пані,6956
5358,єврейський,9581
5359,діловий,5329
5360,нині,9523
5361,ефект,954
5362,помовчати,694
5363,полум'я,2984
5364,заплакати,9575
5365,функція,7367
5366,гуляти,4496
5367,повністю,1081
5368,пристрасть,4582
5369,трубка,485
5370,терапія,8865
5371,холодно,8930
5372,відповісти,5730
5373,нервово,2502
5374,образа,3576
5375,більше,2254
5376,досліджено,3783
5377,заспівати,1973
5378,результат,9551
5379,повністю,6517
5380,важливий,1892
5381,спалити,3221
5382,застосовуватися,7344
5383,друкувати,2591
5384,ручка,4900
5385,прошепотіти,4047
5386,п'ятеро,7645
5387,танцювати,6768
5388,призначити,7906
5389,степ,7976
5390,багаття,3117
5391,потім,5023
5392,протягувати,3950
5393,мимо,2135
5394,діставати,5710
5395,спалити,318
5396,ґаздиня,3041
5397,лівий,9115
5398,небезпека,9731
5399,епоха,1525
5400,жорстокий,4892
5401,пропаганда,1197
5402,вечір,9596
5403,уточнити,586
5404,дальній,3423
5405,століття,5610
5406,решітка,2451
5407,податковий,6383
5408,викинути,4698
5409,червʼяк,3614
5410,єдиний,7213
5411,єврейський,7735
5412,кут,3922
5413,упор,5500
5414,виражений,6564
5415,присісти,967
5416,неправда,5407
5417,болото,4303
5418,соціалістичний,7444
5419,факультет,9128
5420,поїзд,1161
5421,термін,5869
5422,мимо,7570
5423,ніч,8117
5424,головка,7538
5425,рішення,9984
5426,порівняння,2909
5427,домогтися,9838
5428,комунізм,2400
5429,мʼята,9299
5430,вивести,9608
5431,почуття,9408
5432,армійський,5892
5433,залучати,9852
5434,червʼяк,8645
5435,присісти,6436
5436,нога,1838
5437,купа-невеличка,9186
5438,виднітися,5611
5439,тьмяний,851
5440,банк,6466
5441,товар,1157
5442,склянка,2276
5443,запустити,6393
5444,постійний,2867
5445,тисяча,279
5446,серйозний,9197
5447,полюбити,7847
5448,підземний,3155
5449,міф,2067
5450,радити,7774
5451,метал,3169
5452,спосіб,8807
5453,летіти,7870
5454,ламати,1690
5455,порада,361
5456,аж,8240
5457,подробиця,3301
5458,співати,2507
5459,природа,907
5460,щастя,6916
5461,робочий,3952
5462,палата,5243
5463,роса,1881
5464,вовк,6837
5465,недолік,6299
5466,палата,568
5467,викинути,6831
5468,ремінь,3850
5469,ковзати,2724
5470,неправда,9931
5471,виникнення,3783
5472,занадто,3058
5473,покидати,5936
5474,порода,351
5475,пропаганда,9408
5476,палиця,1661
5477,матерія,723
5478,факультет,3955
5479,бок,7706
5480,ланцюжок,8
5481,диявол,2924
5482,о,7073
5483,похмуро,9747
5484,народ,5465
5485,заклик,55
5486,солома,2547
5487,здригатися,9015
5488,зима,2254
5489,благати,2771
5490,рот,2203
5491,головний,1155
5492,направо,9127
5493,інтернет,9679
5494,близько,8615
5495,кільце,1936
5496,нервово,3948
5497,ковзати,1674
5498,запустити,9342
5499,приятель,8369
5500,даль,9828
5501,синок,5365
5502,полум'я,2269
5503,тютюн,9092
5504,небезпека,668
5505,почуття,7334
5506,плід,3074
5507,прошепотіти,4916
5508,житель,3010
5509,заспокоїтися,2388
5510,співрозмовник,3195
5511,радити,4947
5512,упор,9309
5513,ліхтарик,6305
5514,вітрина,9754
5515,поїзд,507
5516,палиця,8910
5517,армійський,9111
5518,нарада,2969
5519,каюта,2704
5520,гараж,2047
5521,видимо,5772
5522,провал,3378
5523,потім,5101
5524,кишеня,930
5525,в'язниця,5491
5526,ґазда,7367
5527,незвичайний,119
5528,розстебнути,8607
5529,відповісти,611
5530,аналіз,2395
5531,реклама,8992
5532,райком,9692
5533,інший,568
5534,секунда,3731
5535,дрімати,6080
5536,пропадати,2123
5537,тьмяний,9458
5538,здригатися,626
5539,викинути,928
5540,інтернет,5682
5541,пристрасть,9599
5542,діловий,9704
5543,пробувати,65
5544,очко,6849
5545,діставати,1788
5546,темніти,816
5547,потім,1018
5548,єдиний,4069
5549,похорон,3373
5550,новий,1378
5551,збудження,7215
5552,іспит,1480
5553,район,8062
5554,червень,5447
5555,уникати,7649
5556,монета,5349
5557,благати,8787
5558,ламати,2915
5559,заспокоїтися,9757
5560,функція,6460
5561,плавно,7303
5562,дальній,2261
5563,відповісти,7749
5564,новий,6221
5565,натиснути,8048
5566,потрясти,9046
5567,червʼяк,1741
5568,направо,2228
5569,рота,8151
5570,міркування,4633
5571,означати,8079
5572,століття,4521
5573,валюта,8300
5574,керівник,9305
5575,супроводжуватися,2982
5576,степ,5702
5577,летіти,5742
5578,камінчик,2114
5579,казна-хто,9428
5580,досліджено,6722
5581,кишеня,6140
5582,тривога,9862
5583,керівник,3190
5584,ліловий,2238
5585,поїзд,4169
5586,заява,4656
5587,коричневий,5416
5588,жити,8930
5589,доба,9964
5590,покидати,6931
5591,упор,5494
5592,військовий,9016
5593,монета,9125
5594,програміст,4262
5595,обуритися,2054
5596,гуляти,7614
5597,видимо,8761
5598,більше,4847
5599,потім,1559
5600,заплакати,8363
5601,натиснути,7394
5602,пані,970
5603,пити,9881
5604,солома,3552
5605,хліб,2371
5606,ефект,5204
5607,обуритися,2174
5608,слати,5308
5609,природа,2527
5610,тута,5640
5611,направо,3044
5612,безглуздий,6536
5613,навряд,3347
5614,хлопчисько,6222
5615,відзначити,1914
5616,тривога,7461
5617,збільшуватися,5282
5618,небезпека,7305
5619,порада,1984
5620,терапія,3263
5621,кут,8562
5622,жити,7429
5623,приятель,5422
5624,квапливий,5094
5625,диявол,5799
5626,безпорадний,7590
5627,легко,4326
5628,інструкція,8900
5629,радити,7880
5630,потрясти,3822
5631,неправда,280
5632,виднітися,7818
5633,досліджено,5266
5634,картинка,1960
5635,вітрина,366
5636,провінція,1639
5637,ламати,5058
5638,важкий,6329
5639,командувач,2308
5640,триста,4183
5641,аж,9866
5642,комунізм,4612
5643,брову,1448
5644,виконувати,7561
5645,що,9254
5646,легко,5448
5647,навряд,3728
5648,здригнутися,1440
5649,самостійно,197
5650,червень,2236
5651,секунда,8187
5652,гіркий,4198
5653,простір,5993
5654,художній,524
5655,застосовуватися,648
5656,даль,9458
5657,дорогий,9691
5658,дихання,5
5659,ґудзик,2171
5660,аж,6237
5661,мотоцикл,3146
5662,вскакивать,7967
5663,байдужий,7771
5664,отже,3128
5665,пропадати,8450
5666,господь,4461
5667,заклик,3746
5668,головний,9921
5669,настати,6898
5670,шолом,4747
5671,висіти,2273
5672,інший,8569
5673,коваль,1637
5674,функція,5294
5675,упустити,2680
5676,жити,9144
5677,заклик,3412
5678,інтелектуальний,8239
5679,уникати,6805
5680,набір,2491
5681,єдиний,3299
5682,падаль,3039
5683,ідея,4181
5684,хлопець,427
5685,рот,3229
5686,домогтися,4016
5687,холодно,4770
5688,вивчити,2734
5689,через,8965
5690,тривога,9092
5691,комунізм,9510
5692,кордон,2245
5693,палець,2890
5694,відділ,3537
5695,плід,3403
5696,ягода,3286
5697,гіркий,9220
5698,тута,4402
5699,провал,8996
5700,обуритися,9166
5701,пристрій,1808
5702,заклад,4056
5703,дошлий,2793
5704,метал,1605
5705,відповісти,5152
5706,а,7479
5707,ніч,2573
5708,міра,919
5709,діловий,9424
5710,командування,5399
5711,спосіб,4722
5712,серйозний,3231
5713,занадто,7803
5714,хліб,8377
5715,свіжий,1109
5716,страта,805
5717,дорогий,2215
5718,картинка,9194
5719,більше,1555
5720,сходити,8393
5721,звільнення,1424
5722,пристрасть,1500
5723,бак,5292
5724,прем'єра,6768
5725,вперед,4674
5726,звільнити,7142
5727,монета,3131
5728,господиня,3590
5729,потрясти,113
5730,болото,5841
5731,міркування,779
5732,лапа,9358
5733,пані,3231
5734,кора,6394
5735,легко,7902
5736,покидати,2428
5737,бетонний,6333
5738,відділ,3213
5739,блискучий,7550
5740,наступати,6837
5741,спосіб,9210
5742,податковий,4364
5743,банда,1824
5744,ефект,2456
5745,результат,8830
5746,єдиний,8228
5747,розкішний,7960
5748,поява,2449
5749,кут,3913
5750,розвернутися,607
5751,висловлюватися,4263
5752,груди,6071
5753,конструкція,2455
5754,валюта,2344
5755,ленінград,5146
5756,прохід,7072
5757,образа,9354
5758,олівець,9268
5759,можливо,7420
5760,здригнутися,180
5761,кишеня,2501
5762,командувач,7329
5763,палець,5536
5764,перебивати,3071
5765,лапа,2017
5766,мимо,8396
5767,хлопчисько,6486
5768,заклад,5561
5769,витримати,3879
5770,мʼята,8771
5771,актриса,5889
5772,ковзати,2849
5773,щось,3056
5774,нога,1851
5775,академік,3439
5776,спосіб,5665
5777,що-небудь,3620
5778,аналіз,9977
5779,камінчик,234
5780,інвалід,3170
5781,вибирати,8760
5782,спасти,3816
5783,прощення,4780
5784,пісня,6723
5785,розуміти,1695
5786,важкий,3175
5787,можливо,6888
5788,неправда,9610
5789,збудження,843
5790,боєць,8957
5791,монета,1974
5792,щастя,7783
5793,хлопець,6327
5794,полюбити,1119
5795,хліб,4344
5796,голубчик,3627
5797,черевик,8265
5798,пропадати,3847
5799,ґудзик,7815
5800,домогтися,1461
5801,лівий,1239
5802,затягнутися,3419
5803,сонце,309
5804,диявол,924
5805,художній,3503
5806,зупинити,4775
5807,затягнутися,9658
5808,гараж,1015
5809,бігати,5428
5810,підкинути,7289
5811,каюта,3786
5812,академік,1188
5813,тютюн,7635
5814,о,1276
5815,здригнутися,4586
5816,функція,3620
5817,плід,8421
5818,взагалі,4717
5819,кишеня,9235
5820,зима,6554
5821,квапливий,7366
5822,гіркий,5512
5823,метал,9757
5824,спорт,6362
5825,рот,6159
5826,дошлий,7823
5827,встати,7560
5828,передо,1922
5829,угодний,5564
5830,скинути,8873
5831,призначити,6225
5832,нога,5662
5833,що-небудь,731
5834,прірва,8708
5835,кордон,5556
5836,білизна,177
5837,повністю,7124
5838,зате,9293
5839,міра,9871
5840,спасти,8871
5841,розводити,6558
5842,хлопчисько,1162
5843,полюбити,3466
5844,щастя,6033
5845,задерти,4888
5846,байдужий,6376
5847,зловити,3929
5848,степ,9517
5849,багряний,3704
5850,брову,37
5851,яблуко,4945
5852,головка,3909
5853,передо,4057
5854,даль,2496
5855,мить,7649
5856,правління,7841
5857,образа,3057
5858,функція,9591
5859,сходити,2383
5860,терапія,5337
5861,прірва,9727
5862,скинути,3062
5863,падати,9804
5864,космос,4689
5865,настати,8237
5866,сміливий,585
5867,прощення,4546
5868,розводити,7821
5869,звільнити,244
5870,художній,5527
5871,квапливий,1544
5872,пісенька,3719
5873,брову,4452
5874,холодно,9578
5875,помовчати,6271
5876,похорон,7170
5877,мигнути,7071
5878,деякий,9951
5879,число,7292
5880,дорогий,9488
5881,плід,4420
5882,плавно,3594
5883,мить,8441
5884,князь,6178
5885,угодний,6074
5886,природний,8229
5887,чітко,736
5888,прихований,1519
5889,пробувати,229
5890,тута,3829
5891,безглуздий,1120
5892,військовий,6055
5893,розлад,6707
5894,черевик,7701
5895,мить,3631
5896,поставити,5466
5897,недолік,4380
5898,червʼяк,5217
5899,полюбити,8448
5900,ґудзик,9979
5901,різноманітний,187
5902,відзначити,744
5903,світило,8934
5904,поріг,1893
5905,перед,8276
5906,кільце,7926
5907,олівець,3808
5908,спосіб,7477
5909,ліловий,9350
5910,рис,3524
5911,направо,3743
5912,відповідність,2818
5913,метал,4166
5914,нога,8
5915,вивести,3480
5916,їжа,9425
5917,неправда,7516
5918,пропадати,6094
5919,світило,8402
5920,затримати,6907
5921,розвинений,5942
5922,казна-хто,3103
5923,промовчати,6007
5924,чотири,1413
5925,бочок,2263
5926,господиня,8668
5927,оборот,3649
5928,прем'єра,7452
5929,шолом,4868
5930,купа,473
5931,художній,3567
5932,насолода,1883
5933,спасти,3424
5934,простір,3122
5935,так,9756
5936,похорон,446
5937,неправда,6021
5938,ідея,9884
5939,намір,3475
5940,будівництво,1820
5941,зрідка,3668
5942,тривога,976
5943,чотири,1793
5944,легко,6335
5945,тривога,4712
5946,командувач,8631
5947,дальній,9136
5948,груди,6085
5949,серйозний,3249
5950,адже,7880
5951,червень,9262
5952,жити,6894
5953,діставати,3585
5954,нервово,286
5955,ґазда,2892
5956,синок,84
5957,хліб,9002
5958,космос,7764
5959,похмуро,5512
5960,інтернет,5216
5961,небезпека,5319
5962,серйозний,8141
5963,потім,6389
5964,багаття,8012
5965,перебивати,7948
5966,тривога,294
5967,потрясти,2378
5968,підземний,6320
5969,крутий,2777
5970,перед,9535
5971,термін,4734
5972,низький,3778
5973,природний,8718
5974,кора,3856
5975,нога,6633
5976,ефект,6041
5977,поява,821
5978,вечір,8614
5979,дружно,7737
5980,район,9555
5981,прощення,2757
5982,райком,6037
5983,застосовуватися,6279
5984,результат,9381
5985,поставити,7911
5986,плавно,2855
5987,мигнути,7662
5988,знімати,2936
5989,подробиця,3988
5990,пробувати,5628
5991,п'ятеро,1959
5992,решітка,1641
5993,солома,2242
5994,голубчик,2992
5995,прощення,6840
5996,суглоб,8573
5997,рис,8467
5998,спосіб,4069
5999,синок,8312
6000,потягнутися,251
6001,епоха,7252
6002,висловлюватися,3534
6003,здригатися,2374
6004,інвалід,661
6005,безглуздий,2980
6006,спосіб,3299
6007,один,565
6008,повністю,7047
6009,прохід,2383
6010,камінчик,3442
6011,район,1744
6012,сміття,9974
6013,розкішний,3019
6014,о,4637
6015,незручно,8111
6016,призначити,6271
6017,підкинути,8430
6018,встати,7573
6019,правильний,7807
6020,мить,8326
6021,більше,4951
6022,плід,9664
6023,вказаний,2278
6024,шкарпетка,7438
6025,жити,7900
6026,природа,774
6027,тривога,3242
6028,фахівець,5645
6029,синок,4182
6030,ніч,9977
6031,епоха,6215
6032,міркування,7630
6033,покидати,8832
6034,палата,9045
6035,дрібниця,8558
6036,бочок,8726
6037,яскраво,265
6038,хліб,3997
6039,картинка,5667
6040,художній,914
6041,один,2250
6042,їжа,3031
6043,супроводжуватися,8310
6044,точно,88
6045,п'ятеро,2124
6046,викинути,6407
6047,здригнутися,149
6048,болісно,9951
6049,збудження,1594
6050,приходити,1666
6051,викинути,1
6052,танцювати,5348
6053,функція,3910
6054,плід,7087
6055,задерти,4847
6056,збільшуватися,3978
6057,упустити,9796
6058,правління,8286
6059,господь,3623
6060,різноманітний,1645
6061,аж,9210
6062,новий,1209
6063,висіти,1427
6064,промовчати,3637
6065,мигнути,8377
6066,соціалістичний,709
6067,низький,5171
6068,заборонити,9169
6069,деякий,7531
6070,ліворуч,9960
6071,витягувати,3486
6072,вперед,2524
6073,передо,2773
6074,розстебнути,6085
6075,який,7411
6076,вчора,2344
6077,ручка,363
6078,палата,728
6079,упустити,3418
6080,функція,760
6081,відповідність,8549
6082,їсти,7982
6083,князь,1506
6084,темніти,3871
6085,очко,179
6086,колектив,9933
6087,багряний,1603
6088,присвятити,1145
6089,хлопчисько,8629
6090,покоління,5590
6091,каюта,8739
6092,обуритися,1895
6093,так,1440
6094,ідея,399
6095,купа,7794
6096,блін,4354
6097,пірʼя,6866
6098,рот,7003
6099,функція,4652
6100,секунда,8610
6101,ніч,7785
6102,ремінь,8315
6103,бочок,61
6104,лівий,4037
6105,гідність,6268
6106,бок,4769
6107,зате,8951
6108,банк,2825
6109,ковзати,6247
6110,століття,6758
6111,труп,547
6112,багряний,9176
6113,конференція,2813
6114,лапа,8288
6115,бок,7771
6116,підкинути,3145
6117,ручка,3699
6118,робочий,7216
6119,перетнути,7424
6120,нервово,3223
6121,здригатися,9721
6122,потягнутися,1960
6123,паща,2050
6124,програміст,5552
6125,поява,2666
6126,секунда,30
6127,заспокоїтися,6891
6128,сходити,217
6129,затягнутися,5119
6130,навряд,2213
6131,сміливий,3677
6132,адвокат,4425
6133,ягода,326
6134,інвалід,9851
6135,дружно,6949
6136,актриса,9089
6137,виникнення,1977
6138,потім,1631
6139,інший,3354
6140,ленінград,1670
6141,жити,5211
6142,висловлюватися,3875
6143,провінція,2971
6144,колектив,1135
6145,натиснути,7571
6146,аналіз,7014
6147,звільнення,1494
6148,камінчик,5470
6149,космос,2935
6150,кпсс,2029
6151,художній,8539
6152,тисяча,2053
6153,страта,6136
6154,правильний,1246
6155,грати,960
6156,дрімати,19
6157,темніти,5573
6158,ручка,7318
6159,заклик,7387
6160,адвокат,9601
6161,колектив,9187
6162,ковзати,1547
6163,навряд,1765
6164,рот,9610
6165,роса,9316
6166,низький,4667
6167,спосіб,150
6168,поїзд,1298
6169,досліджено,3416
6170,метал,7488
6171,задерти,2946
6172,сумний,7758
6173,багаття,8772
6174,помовчати,6295
6175,зарплата,8543
6176,кишеня,1937
6177,ламати,1038
6178,ковзати,5585
6179,бочок,1278
6180,дихання,7715
6181,знімати,4857
6182,полум'я,3203
6183,чітко,6679
6184,вчора,9796
6185,плавно,4528
6186,почуття,2839
6187,боєць,9490
6188,господь,6224
6189,знищення,775
6190,вираз,6780
6191,поїзд,9610
6192,інший,3773
6193,багаття,86
6194,прощення,3991
6195,рота,3419
6196,навіщо,7740
6197,несподівано,4949
6198,серйозний,8869
6199,набір,5384
6200,ліворуч,8822
6201,направо,9416
6202,черевик,5779
6203,образа,4718
6204,ніч,3074
6205,кора,8853
6206,червень,2143
6207,місце,2419
6208,поява,9279
6209,командувач,5998
6210,важливий,2757
6211,відділ,6236
6212,викинути,4045
6213,зима,3081
6214,ґазда,8470
6215,яблуко,8413
6216,дрімати,3969
6217,падати,4194
6218,сміливий,5474
6219,тьмяний,1823
6220,бак,7876
6221,решітка,3836
6222,недолік,1993
6223,передо,887
6224,потягнутися,999
6225,поставити,5801
6226,міркування,318
6227,благати,7511
6228,зрозумілий,1992
6229,вказаний,9029
6230,несподівано,5512
6231,наступати,4092
6232,жити,6260
6233,міркування,4709
6234,услати,8677
6235,намір,3398
6236,вітрина,146
6237,заспокоїтися,5571
6238,вперед,3572
6239,картинка,5808
6240,подробиця,8163
6241,секунда,9728
6242,податковий,1401
6243,міркування,9512
6244,іспит,1382
6245,ніж,9344
6246,простір,7629
6247,пристрасть,7467
6248,синок,8948
6249,серйозний,6877
6250,рота,1289
6251,друкувати,4427
6252,черевик,6859
6253,грати,8941
6254,будівництво,6854
6255,рота,9201
6256,сумний,3874
6257,натиснути,7607
6258,вибирати,377
6259,за,109
6260,при,7213
6261,зате,1271
6262,бігати,5398
6263,здригнутися,6421
6264,байдужий,628
6265,в'язниця,5605
6266,головний,4586
6267,уникати,3010
6268,сміливий,8007
6269,купа,6654
6270,подвірʼя,7507
6271,відповісти,6327
6272,лівий,1199
6273,багряний,3479
6274,занадто,7487
6275,прірва,5540
6276,банк,6425
6277,затягнутися,1108
6278,угодний,5242
6279,трубка,5747
6280,рота,1950
6281,перед,8836
6282,нервово,5796
6283,мати,7457
6284,інтернет,2956
6285,коричневий,36
6286,хліб,5795
6287,виблискувати,1999
6288,через,1696
6289,сміливий,7713
6290,доба,6434
6291,решітка,2080
6292,командир,9008
6293,шкіра,5813
6294,заспокоїтися,9728
6295,образа,5939
6296,квапливий,5265
6297,рішення,3264
6298,чітко,8885
6299,зміна,9274
6300,вмирати,3764
6301,синок,2069
6302,блискучий,6179
6303,близько,6018
6304,монета,3386
6305,перед,6210
6306,лівий,5162
6307,самостійно,8030
6308,їжа,5737
6309,доба,2012
6310,байдужий,959
6311,зате,1887
6312,прірва,4027
6313,розуміти,4449
6314,діставати,7087
6315,рис,5508
6316,заява,4099
6317,передо,1969
6318,болісно,7191
6319,століття,2716
6320,страта,8833
6321,співрозмовник,2405
6322,занадто,1554
6323,факультет,8913
6324,ніж,2531
6325,простір,4545
6326,образа,9225
6327,простір,4646
6328,соціалістичний,3299
6329,плавно,8995
6330,загроза,22
6331,пані,77
6332,незвичний,663
6333,розводити,4859
6334,каюта,4936
6335,плід,310
6336,в'язниця,3374
6337,радити,7378
6338,перетнути,2008
6339,іспит,2387
6340,командування,8981
6341,зміна,1404
6342,бетонний,9653
6343,порода,3781
6344,природний,7440
6345,пристрасть,857
6346,казна-хто,3912
6347,будівництво,1232
6348,мета,8620
6349,прелесть,3057
6350,спорт,7277
6351,коваль,9296
6352,палиця,671
6353,основа,2662
6354,забирати,4532
6355,увійти,3186
6356,каюта,9903
6357,мить,5036
6358,угодний,9426
6359,армійський,516
6360,прелесть,1408
6361,сміятися,3570
6362,відповісти,5462
6363,крутий,9165
6364,тютюн,5764
6365,військовий,8021
6366,сміття,5793
6367,командувач,1086
6368,серйозний,4396
6369,квапливий,3922
6370,падаль,7291
6371,чоловічок,8086
6372,степ,5968
6373,заспокоїтися,8158
6374,гараж,9137
6375,простір,9058
6376,кут,6403
6377,банда,8864
6378,купа,2415
6379,міра,7546
6380,світило,7653
6381,встати,6533
6382,важливий,8192
6383,юний,9124
6384,помовчати,556
6385,заробити,5629
6386,інший,8764
6387,яблуко,3581
6388,ставити,3686
6389,порт,350
6390,співати,4629
6391,простір,6581
6392,заспівати,1270
6393,здригнутися,8559
6394,звільнити,2797
6395,рис,7496
6396,діловий,8359
6397,інтернет,8143
6398,рот,5931
6399,вивчити,6161
6400,затримати,9375
6401,застосовуватися,3435
6402,струмок,411
6403,колектив,212
6404,болісно,4036
6405,зупинити,4799
6406,здалеку,8094
6407,ліловий,6002
6408,правильний,5209
6409,важливий,9552
6410,ефект,3128
6411,наштовхнутися,6530
6412,здригнутися,1309
6413,соціалістичний,407
6414,рішення,4405
6415,увійти,9924
6416,похорон,4347
6417,легко,4756
6418,зрозумілий,2921
6419,безпорадний,7322
6420,затримати,4265
6421,приятель,6129
6422,здригнутися,9023
6423,й,2850
6424,кут,4842
6425,хотіти,4497
6426,потім,9928
6427,природа,4464
6428,трясти,9205
6429,зарплата,1460
6430,будівництво,7010
6431,що,6712
6432,робочий,2593
6433,самостійно,6285
6434,юний,4196
6435,єврейський,5074
6436,різноманітний,1747
6437,рот,7839
6438,занадто,9311
6439,порада,1175
6440,байдужий,2797
6441,що,6798
6442,деякий,7780
6443,вмирати,2461
6444,потім,565
6445,покоління,9093
6446,інтернет,3991
6447,падаль,2983
6448,потрясти,3826
6449,банк,2276
6450,очко,2267
6451,порт,4400
6452,покоління,8212
6453,відділ,2086
6454,функція,2265
6455,інтернет,8716
6456,купа-невеличка,3618
6457,уникати,3982
6458,намір,5174
6459,тьмяний,4880
6460,природа,2727
6461,мить,3861
6462,міркування,1384
6463,важкий,9400
6464,співрозмовник,6396
6465,написати,3329
6466,ґаздиня,1823
6467,лівий,4791
6468,мить,8499
6469,підземний,7506
6470,перебивати,2227
6471,знаходити,3348
6472,черговий,9241
6473,м'який,8167
6474,низький,9609
6475,рис,7722
6476,вітрина,8058
6477,холодно,283
