id,alarm_id,object_id
3293,5541,6194
3294,6354,2287
3295,5607,1807
3296,7244,9147
3297,4755,7034
3298,3463,1782
3299,6517,2457
3300,9397,2346
3301,7730,2212
3302,2990,7584
3303,4172,4119
3304,3913,2480
3305,5693,8724
3306,7516,5752
3307,3640,4808
3308,9455,9765
3309,8227,8462
3310,3778,5113
3311,1377,636
3312,3338,4033
3313,2410,8789
3314,7856,4534
3315,4933,6677
3316,3821,7528
3317,5170,6686
3318,8340,1784
3319,435,607
3320,4402,4663
3321,388,6997
3322,3268,1251
3323,731,3671
3324,4201,2773
3325,3536,1401
3326,8108,9369
3327,920,1065
3328,3395,3831
3329,9264,6969
3330,5671,3815
3331,4695,1852
3332,4936,124
3333,9895,4611
3334,7176,562
3335,4920,2959
3336,9278,9837
3337,3381,3694
3338,6504,7218
3339,3138,6248
3340,8468,6645
3341,9510,9682
3342,9047,2084
3343,6018,2026
3344,8217,597
3345,6093,5663
3346,9477,691
3347,4694,6597
3348,5500,3309
3349,2865,1978
3350,9648,4445
3351,4187,8900
3352,5754,8610
3353,1532,5362
3354,4593,2629
3355,826,8649
3356,1627,87
3357,9901,4486
3358,635,4594
3359,4661,6101
3360,8713,4506
3361,7112,3099
3362,7198,3495
3363,9526,7670
3364,4433,9607
3365,9088,7970
3366,8945,5668
3367,2321,6120
3368,7626,2168
3369,5632,6240
3370,2245,4583
3371,1633,4944
3372,2864,6381
3373,1160,8691
3374,8213,2330
3375,3351,9116
3376,187,5164
3377,7904,941
3378,4723,9550
3379,3399,8307
3380,1471,305
3381,4623,4601
3382,2469,7223
3383,2043,6429
3384,9976,6496
3385,5514,5556
3386,2689,2570
3387,4807,2598
3388,8310,2699
3389,2835,4355
3390,8411,9344
3391,6366,3693
3392,8553,9068
3393,6018,8504
3394,2858,7147
3395,3123,6440
3396,6004,1584
3397,6850,9305
3398,2540,7052
3399,2013,166
3400,5047,5819
3401,5116,9940
3402,6208,5175
3403,8436,3781
3404,3792,2439
3405,7576,4432
3406,3927,2116
3407,94,1864
3408,4962,8234
3409,7102,216
3410,9827,3687
3411,5820,6635
3412,1234,8919
3413,120,1051
3414,2640,9476
3415,9832,5303
3416,7093,6228
3417,1090,209
3418,2847,3328
3419,5715,1388
3420,7425,9499
3421,1911,9769
3422,6948,253
3423,654,566
3424,813,7232
3425,9717,5520
3426,4174,286
3427,2856,9781
3428,7319,7359
3429,8195,4889
3430,6678,8694
3431,1997,1932
3432,4619,4565
3433,9462,314
3434,132,3679
3435,9365,8961
3436,6060,5108
3437,7404,4125
3438,9126,4800
3439,8645,5231
3440,5573,3067
3441,5374,8109
3442,1714,8894
3443,5335,6709
3444,6350,7224
3445,2221,6358
3446,7059,2010
3447,5503,5171
3448,810,5540
3449,1261,6323
3450,2032,8141
3451,3816,1099
3452,7878,623
3453,5017,3293
3454,4110,6657
3455,3017,9503
3456,9095,9220
3457,4701,4353
3458,8740,7424
3459,7929,4692
3460,1961,4623
3461,9814,3788
3462,2870,1932
3463,6808,3876
3464,6030,8432
3465,562,5705
3466,1208,9096
3467,7443,7357
3468,8066,6086
3469,3435,696
3470,2962,8958
3471,7668,3441
3472,8674,9096
3473,3369,1369
3474,6873,7767
3475,7984,5322
3476,9140,37
3477,9122,9239
3478,1006,327
3479,2513,978
3480,5026,9762
3481,8804,7800
3482,9229,6088
3483,6585,4965
3484,437,2005
3485,3625,5958
3486,4034,4964
3487,8883,1151
3488,2557,766
3489,4720,2135
3490,1287,8264
3491,8573,8954
3492,4189,7969
3493,6961,5503
3494,5052,7926
3495,3679,9556
3496,2296,1935
3497,9808,1372
3498,7411,6559
3499,2154,4964
3500,8940,503
3501,9780,7838
3502,2019,4860
3503,1917,1476
3504,4944,4975
3505,1160,214
3506,888,6153
3507,7336,9389
3508,2505,25
3509,308,683
3510,7048,5072
3511,5228,7460
3512,8413,2478
3513,577,771
3514,8353,8209
3515,4158,9663
3516,2886,4056
3517,8026,9724
3518,5372,1604
3519,6049,1524
3520,8778,9275
3521,3870,9992
3522,9285,118
3523,1157,6640
3524,3734,7337
3525,3745,8642
3526,1624,8206
3527,4466,1614
3528,5247,9430
3529,2454,373
3530,2573,4149
3531,9344,7809
3532,3922,3274
3533,2626,4127
3534,4241,1162
3535,4460,2204
3536,3926,4520
3537,3234,4278
3538,5096,2567
3539,2730,3525
3540,6008,7057
3541,6847,2960
3542,2840,6741
3543,5573,8159
3544,2754,2285
3545,6041,1152
3546,4791,262
3547,5105,2002
3548,8758,3007
3549,3905,1915
3550,5548,7817
3551,2326,6589
3552,1227,4362
3553,8468,8624
3554,2761,482
3555,3270,5375
3556,6991,3828
3557,516,1242
3558,9463,358
3559,7458,3890
3560,2791,6198
3561,6870,9001
3562,734,7046
3563,2933,4853
3564,5817,9556
3565,9951,6752
3566,1953,8258
3567,2758,6736
3568,3618,1163
3569,7944,7779
3570,9051,5185
3571,2530,7011
3572,835,423
3573,629,1472
3574,860,8642
3575,5560,1700
3576,7536,7144
3577,4402,129
3578,8453,4406
3579,7972,7783
3580,9563,2857
3581,4959,281
3582,5141,543
3583,5554,169
3584,1673,8777
3585,8572,5242
3586,1735,8207
3587,3846,7057
3588,1349,5289
3589,1761,5124
3590,8439,1520
3591,4380,5327
3592,4243,8768
3593,2044,1101
3594,9195,7637
3595,949,2837
3596,8108,3806
3597,3193,3140
3598,3008,9633
3599,4183,7361
3600,4295,3474
3601,898,1106
3602,2912,3764
3603,948,3380
3604,3888,909
3605,8910,5879
3606,3033,5489
3607,3230,961
3608,9200,238
3609,6882,7816
3610,1537,6283
3611,23,897
3612,3375,985
3613,3685,2386
3614,3033,8304
3615,4517,3604
3616,4706,2258
3617,826,245
3618,4625,5484
3619,9935,6144
3620,5918,8462
3621,4604,7342
3622,9542,5677
3623,4016,9712
3624,3340,8188
3625,7043,126
3626,9207,9457
3627,8771,9768
3628,9685,9308
3629,3176,9587
3630,4821,3667
3631,4428,716
3632,3814,5437
3633,1314,2471
3634,8673,170
3635,7965,9865
3636,2190,7334
3637,8314,2903
3638,3706,3952
3639,8692,7478
3640,885,7681
3641,8167,5403
3642,1721,3581
3643,2136,4533
3644,5557,6835
3645,6812,3488
3646,4315,6692
3647,5368,8213
3648,1197,2327
3649,507,779
3650,1465,7773
3651,7983,9495
3652,750,1190
3653,1559,2840
3654,3986,2556
3655,6563,5751
3656,1680,1637
3657,1242,3488
3658,7826,8864
3659,6618,8939
3660,946,2468
3661,2656,2065
3662,6259,2622
3663,2841,285
3664,5052,9549
3665,6482,2279
3666,1210,8146
3667,5760,8626
3668,2869,4926
3669,2963,6288
3670,9946,8892
3671,3847,7234
3672,3010,5798
3673,9274,4089
3674,4229,4030
3675,6430,9205
3676,9978,8969
3677,7726,9572
3678,2299,9365
3679,4549,3965
3680,6031,519
3681,556,3610
3682,9960,3223
3683,173,8170
3684,2379,9995
3685,5515,8355
3686,2603,7762
3687,1236,4939
3688,9234,2886
3689,8541,8275
3690,1848,2255
3691,4942,5033
3692,2588,4856
3693,9646,9942
3694,3563,6534
3695,6594,1980
3696,5029,9367
3697,8407,2528
3698,9183,4040
3699,4244,2948
3700,9841,9442
3701,6227,6540
3702,326,1377
3703,2942,1160
3704,1676,9799
3705,1948,7112
3706,3113,8949
3707,4007,3315
3708,3539,9223
3709,9634,6060
3710,4939,1282
3711,7903,4815
3712,9365,3739
3713,88,313
3714,5600,4921
3715,307,2137
3716,5560,7087
3717,3925,1516
3718,8386,3771
3719,2801,3294
3720,3882,9528
3721,3384,2662
3722,3491,4849
3723,6325,7114
3724,7192,4444
3725,5772,5765
3726,7318,8008
3727,3799,9265
3728,4669,4794
3729,1304,9420
3730,416,7375
3731,1004,1701
3732,7669,7055
3733,6719,9527
3734,9093,8193
3735,8314,3236
3736,745,5416
3737,4958,5243
3738,2737,3355
3739,7290,4719
3740,7032,3620
3741,8544,8151
3742,5427,3169
3743,8716,2241
3744,9807,4080
3745,8551,7605
3746,2149,8561
3747,7869,2713
3748,1514,6381
3749,3867,7690
3750,7930,3800
3751,2060,4892
3752,3462,2815
3753,6128,7292
3754,8612,2232
3755,5855,755
3756,9006,7235
3757,1434,9413
3758,5320,1099
3759,3486,3362
3760,9396,9513
3761,6694,3806
3762,4868,4023
3763,8165,2108
3764,2706,8919
3765,9426,8788
3766,9028,1154
3767,887,4342
3768,6105,4782
3769,2742,3232
3770,2964,2696
3771,2745,481
3772,8851,3139
3773,2335,2564
3774,4139,5425
3775,4713,4177
3776,1610,8209
3777,7180,3587
3778,2757,9227
3779,723,3098
3780,6627,1458
3781,9955,6893
3782,7348,3865
3783,6662,5085
3784,652,3383
3785,4974,1650
3786,7234,471
3787,232,5756
3788,4291,3744
3789,4944,2223
3790,4933,9180
3791,897,6569
3792,9858,5676
3793,9188,6343
3794,5638,475
3795,9070,7489
3796,1892,4571
3797,4169,3199
3798,9533,7230
3799,6435,3413
3800,6255,1404
3801,7552,4975
3802,7970,5849
3803,5749,9674
3804,7853,2701
3805,3396,7004
3806,698,4809
3807,7540,8180
3808,6468,4865
3809,9007,159
3810,401,4987
3811,7765,865
3812,7582,9563
3813,3120,1851
3814,1448,1097
3815,1067,5753
3816,4846,9738
3817,1368,5195
3818,7309,5734
3819,3826,3784
3820,3823,7771
3821,9531,160
3822,732,7600
3823,6191,4059
3824,316,7271
3825,6057,9721
3826,4581,7066
3827,3017,6495
3828,8779,2213
3829,6450,8622
3830,9997,1058
3831,3019,3083
3832,3626,7018
3833,9572,4794
3834,5475,4416
3835,5499,6181
3836,3465,4311
3837,9531,1019
3838,6882,4205
3839,276,1707
3840,7601,2992
3841,5433,4031
3842,8842,6398
3843,1638,1283
3844,9431,5904
3845,8287,1932
3846,5919,3842
3847,6871,4774
3848,8038,1468
3849,490,1531
3850,9829,2608
3851,2166,9967
3852,9767,7906
3853,4039,2049
3854,5298,7690
3855,921,208
3856,1970,488
3857,3323,1418
3858,6576,811
3859,4286,4839
3860,3274,4997
3861,5056,132
3862,56,4222
3863,6180,5559
3864,699,6483
3865,3312,6526
3866,5855,6697
3867,5069,1712
3868,9,4723
3869,4189,163
3870,4884,6618
3871,750,9109
3872,2416,8043
3873,4129,3117
3874,1869,7456
3875,2063,6932
3876,1882,5289
3877,7285,8808
3878,9964,3836
3879,5366,8871
3880,3711,2194
3881,9501,5688
3882,6891,5842
3883,9899,9243
3884,5584,3360
3885,2854,5301
3886,4098,9315
3887,7520,2929
3888,5886,395
3889,2085,5354
3890,40,5219
3891,3656,1975
3892,2436,3262
3893,2645,8756
3894,1476,1257
3895,3313,4103
3896,7276,6998
3897,423,3417
3898,1873,7482
3899,5172,9963
3900,948,3514
3901,4727,7153
3902,2246,1079
3903,7821,1739
3904,7041,8362
3905,1245,4002
3906,1331,1222
3907,7614,1244
3908,2299,5360
3909,2564,8817
3910,691,8033
3911,8256,6975
3912,6986,2982
3913,3310,6388
3914,719,6808
3915,6259,8930
3916,7057,4435
3917,4686,8389
3918,7166,6137
3919,3857,2799
3920,4819,8393
3921,6463,2991
3922,6911,3853
3923,5093,7655
3924,5125,8224
3925,8337,9061
3926,2080,8041
3927,1109,9879
3928,9819,9035
3929,7225,3541
3930,2906,2954
3931,9324,459
3932,6190,7228
3933,4435,6672
3934,7877,9854
3935,8364,799
3936,6897,23
3937,7849,4757
3938,3651,5715
3939,4449,2123
3940,4983,9744
3941,1591,3130
3942,9566,2766
3943,8814,6625
3944,4271,2186
3945,7206,7455
3946,4322,571
3947,7533,1233
3948,6987,2015
3949,6145,9941
3950,4169,1469
3951,447,957
3952,5323,6011
3953,7285,8567
3954,8769,9828
3955,9613,2124
3956,8183,8988
3957,1164,3372
3958,3047,6145
3959,7476,2181
3960,1208,2557
3961,6099,7744
3962,8127,7930
3963,9974,8426
3964,1233,1279
3965,5125,6348
3966,6544,7974
3967,9476,5376
3968,7576,8840
3969,9600,9916
3970,9011,4111
3971,1813,3658
3972,8297,7611
3973,5682,4477
3974,7988,221
3975,1361,2486
3976,6989,9512
3977,9431,9845
3978,8118,56
3979,4746,9735
3980,4351,1961
3981,6370,3380
3982,4099,2341
3983,5870,1483
3984,6443,1686
3985,4076,250
3986,3751,3764
3987,1795,2111
3988,1750,8923
3989,8600,775
3990,3842,3635
3991,1132,3789
3992,7697,1983
3993,4491,363
3994,3416,2171
3995,9941,9167
3996,5352,2942
3997,3454,6734
3998,4323,9270
3999,6252,1435
4000,3608,2956
4001,939,4889
4002,4100,707
4003,9929,5210
4004,273,3584
4005,8897,2371
4006,6889,6817
4007,6422,1731
4008,391,752
4009,3811,1146
4010,6223,4225
4011,2177,1163
4012,1639,1542
4013,2125,2510
4014,2439,547
4015,1366,6029
4016,5621,1424
4017,4919,6768
4018,8227,3642
4019,6851,8552
4020,5346,7780
4021,6107,3360
4022,6525,2432
4023,7336,405
4024,1274,1398
4025,1307,2317
4026,751,3083
4027,7280,2436
4028,8436,6510
4029,3363,1363
4030,2690,4919
4031,6179,4775
4032,9821,3136
4033,6762,1968
4034,2591,7003
4035,2622,1746
4036,169,3208
4037,9101,1710
4038,2524,744
4039,4636,1091
4040,3888,9222
4041,533,1746
4042,4058,5151
4043,7407,9307
4044,8866,2306
4045,7933,973
4046,2972,8970
4047,6783,4510
4048,973,9075
4049,6665,3220
4050,3429,3839
4051,1659,7628
4052,9981,2493
4053,9861,996
4054,4513,1131
4055,2814,4277
4056,2705,2314
4057,5186,7487
4058,9014,5629
4059,1395,951
4060,4229,6743
4061,8111,6052
4062,1481,8117
4063,4692,5835
4064,3369,1922
4065,8099,3948
4066,6655,4585
4067,6161,7939
4068,1991,5846
4069,9323,216
4070,2229,1261
4071,6471,2262
4072,794,1981
4073,1002,3011
4074,6157,5286
4075,605,6279
4076,3572,7349
4077,7175,2314
4078,5342,8684
4079,8287,4928
4080,9782,8240
4081,3990,7908
4082,6861,8528
4083,9302,4199
4084,8138,9739
4085,182,5658
4086,2606,4230
4087,2099,6498
4088,4401,7722
4089,9740,7710
4090,7780,6510
4091,1623,2410
4092,4025,511
4093,7429,9535
4094,3814,1572
4095,6046,310
4096,4377,122
4097,6706,911
4098,7962,4950
4099,5553,9173
4100,4727,3000
4101,9260,9960
4102,4214,4786
4103,6296,2966
4104,6979,4043
4105,9294,3519
4106,1115,9609
4107,4765,7394
4108,4311,4142
4109,4263,908
4110,2020,3599
4111,6171,693
4112,970,5036
4113,8982,5161
4114,2953,3926
4115,6709,3053
4116,3547,8951
4117,4371,6930
4118,9772,7099
4119,1023,3103
4120,4051,3702
4121,1899,1281
4122,1407,1125
4123,8267,2153
4124,1607,2942
4125,2171,4941
4126,6964,2714
4127,7197,4178
4128,4574,2574
4129,3175,3976
4130,7427,3274
4131,7508,6444
4132,1139,1167
4133,3799,3194
4134,5632,9694
4135,5482,1604
4136,6726,3027
4137,3906,5668
4138,3819,8430
4139,6982,5770
4140,4905,9981
4141,1582,4391
4142,3845,4541
4143,7551,129
4144,3657,7148
4145,8728,7165
4146,8467,1196
4147,586,9168
4148,2510,4829
4149,8941,3931
4150,5027,7425
4151,3645,1836
4152,8799,7356
4153,1110,1863
4154,3606,566
4155,5664,4680
4156,604,1785
4157,1448,6618
4158,381,2398
4159,9088,8476
4160,4581,1722
4161,1132,1370
4162,7503,5265
4163,6623,7927
4164,6907,2240
4165,5706,6837
4166,5695,3810
4167,3713,2080
4168,9434,8466
4169,7715,4243
4170,6683,1663
4171,6769,2763
4172,414,1728
4173,5373,4035
4174,6029,403
4175,1623,5896
4176,5714,6681
4177,8239,1076
4178,6830,94
4179,2930,6831
4180,5236,1871
4181,5103,3403
4182,9942,8610
4183,3305,4954
4184,7944,7620
4185,9939,3046
4186,3626,1126
4187,9485,3384
4188,8597,3433
4189,1501,2334
4190,6003,6807
4191,5839,455
4192,8626,2749
4193,9401,2329
4194,4568,6346
4195,3154,2291
4196,151,7834
4197,1523,7528
4198,4644,6757
4199,7456,3658
4200,3059,3028
4201,1905,8013
4202,3809,118
4203,6203,8298
4204,3637,6614
4205,322,6515
4206,3084,41
4207,3224,110
4208,7133,3330
4209,4901,7618
4210,3692,9434
4211,3301,9585
4212,8633,9764
4213,2781,9195
4214,2561,8521
4215,4411,615
4216,8032,9456
4217,7711,5563
4218,7548,62
4219,7057,4960
4220,1101,8805
4221,638,7871
4222,3278,1850
4223,5845,8062
4224,2451,6744
4225,1372,1210
4226,938,7274
4227,380,4786
4228,690,5520
4229,2690,7127
4230,183,1011
4231,8870,9680
4232,1317,9245
4233,9102,7144
4234,9718,6683
4235,8619,7312
4236,4675,1332
4237,3888,5016
4238,4806,1191
4239,5533,3737
4240,8048,9109
4241,5647,8298
4242,1310,684
4243,4981,9135
4244,9764,5676
4245,8283,7611
4246,1499,1722
4247,4210,9760
4248,461,2199
4249,2250,5954
4250,1697,3067
4251,8026,7732
4252,949,243
4253,2261,4878
4254,2563,7822
4255,9384,6994
4256,5198,5903
4257,4592,8580
4258,658,1946
4259,9487,8715
4260,6278,5044
4261,598,4094
4262,2951,3251
4263,9370,5316
4264,1098,4534
4265,1481,9119
4266,9953,3659
4267,3800,2616
4268,8825,7342
4269,4044,6563
4270,9030,6366
4271,557,8981
4272,8037,632
4273,3686,9053
4274,2528,2499
4275,14,2094
4276,5821,2790
4277,6761,5161
4278,909,8546
4279,9550,2539
4280,4745,3776
4281,789,7040
4282,4238,7045
4283,4818,422
4284,8869,5382
4285,7769,6118
4286,3248,6362
4287,3902,6754
4288,8592,3598
4289,5613,290
4290,4515,9577
4291,4061,1546
4292,8218,4090
4293,4506,6302
4294,1597,7625
4295,6937,8413
4296,7091,338
4297,4841,9002
4298,2110,5791
4299,1782,3188
4300,1751,7903
4301,3229,1217
4302,9833,2599
4303,6475,9111
4304,4446,4044
4305,6008,9276
4306,6550,5105
4307,9829,1314
4308,3286,9642
4309,610,8082
4310,7911,1220
4311,3296,1102
4312,453,6489
4313,7522,128
4314,3155,1804
4315,4624,4516
4316,3324,1602
4317,5073,8125
4318,8855,4116
4319,7334,7861
4320,2064,9193
4321,535,1008
4322,6214,4912
4323,5131,9869
4324,8594,5062
4325,7852,7681
4326,1559,2753
4327,1916,1277
4328,8331,9587
4329,190,3671
4330,1792,999
4331,5716,5396
4332,368,6923
4333,8088,7332
4334,5812,9266
4335,1196,1390
4336,9342,5302
4337,8911,391
4338,1573,7969
4339,2746,959
4340,89,9749
4341,2700,6505
4342,7504,3126
4343,7828,573
4344,3175,9832
4345,6876,5086
4346,4781,4222
4347,5826,745
4348,1160,2104
4349,10,3641
4350,1996,1558
4351,4810,8460
4352,8512,5959
4353,1847,9490
4354,7452,851
4355,4421,1386
4356,8242,2356
4357,7142,666
4358,1800,3811
4359,2834,8796
4360,201,896
4361,6642,4016
4362,1018,999
4363,3348,714
4364,1388,4058
4365,4593,4762
4366,3519,6986
4367,3990,9456
4368,8501,4814
4369,9707,2558
4370,7336,319
4371,1469,5417
4372,810,1508
4373,7356,3832
4374,7636,2203
4375,4134,2647
4376,5279,998
4377,9483,6493
4378,2987,9309
4379,5195,1530
4380,6297,9574
4381,3526,4366
4382,6755,820
4383,8991,4074
4384,7208,9205
4385,6065,7381
4386,4007,9386
4387,1975,5408
4388,7218,6857
4389,7303,2248
4390,1429,5116
4391,4566,1201
4392,3786,7688
4393,4859,7973
4394,4672,263
4395,9122,175
4396,4575,9628
4397,9930,6008
4398,6205,5103
4399,930,8562
4400,3224,5872
4401,9932,6241
4402,771,2117
4403,6072,9976
4404,7102,4935
4405,7224,1505
4406,5218,6530
4407,9998,1975
4408,6118,6596
4409,2425,2289
4410,6451,8066
4411,8281,5998
4412,2123,6962
4413,201,1818
4414,5832,9382
4415,8308,6758
4416,9481,1350
4417,6728,4747
4418,4274,4037
4419,241,5747
4420,6588,1782
4421,5806,3394
4422,9119,4763
4423,580,210
4424,4918,2745
4425,165,9364
4426,6420,3830
4427,7233,1698
4428,6634,1854
4429,8189,1227
4430,9607,3645
4431,4378,5773
4432,6368,9389
4433,7752,2219
4434,7271,2058
4435,3069,7215
4436,8842,2977
4437,5995,2737
4438,8725,5888
4439,9614,8113
4440,8118,7406
4441,5536,9590
4442,853,793
4443,5142,7077
4444,4016,7036
4445,1747,4583
4446,909,274
4447,4995,289
4448,4204,3002
4449,4860,8721
4450,8578,8063
4451,7799,8373
4452,8686,2097
4453,7570,9668
4454,7555,6539
4455,2439,2351
4456,357,985
4457,9126,2952
4458,7940,7928
4459,3822,5076
4460,4028,6810
4461,6189,4837
4462,5466,3739
4463,4568,6470
4464,9307,3559
4465,4872,6638
4466,6892,987
4467,8073,1779
4468,6431,5717
4469,3197,9163
4470,617,9130
4471,1868,2817
4472,1332,473
4473,6747,2794
4474,977,611
4475,3556,3313
4476,9760,8799
4477,8154,3181
4478,1630,9657
4479,3036,6834
4480,8205,2436
4481,6015,5620
4482,838,1502
4483,7447,7417
4484,4803,3141
4485,4238,9008
4486,4644,4428
4487,8372,5771
4488,6816,6568
4489,6072,6059
4490,8895,7331
4491,3144,7025
4492,107,3694
4493,1578,5344
4494,7644,57
4495,2460,362
4496,6431,2513
4497,912,9644
4498,6601,1368
4499,6479,5565
4500,8219,8637
4501,7661,8852
4502,1101,7188
4503,249,668
4504,6732,9006
4505,4423,2470
4506,3969,6821
4507,1116,6069
4508,3608,7741
4509,8871,8400
4510,3818,6613
4511,3870,3631
4512,2239,2721
4513,336,9194
4514,2597,7016
4515,5484,9885
4516,6338,7129
4517,3263,4370
4518,9931,1238
4519,6111,683
4520,3268,6208
4521,4916,5473
4522,9967,3543
4523,2983,3357
4524,400,338
4525,6473,1003
4526,4586,2130
4527,169,4518
4528,3504,4432
4529,4724,3494
4530,6783,5474
4531,2981,3023
4532,4553,4687
4533,3683,9751
4534,5185,515
4535,4225,4479
4536,1499,3137
4537,5483,6571
4538,7837,7044
4539,2265,4212
4540,1939,4195
4541,6460,1560
4542,3706,2641
4543,341,8884
4544,647,1860
4545,7765,5893
4546,1214,540
4547,5738,3212
4548,6259,7749
4549,9621,9014
4550,3164,8871
4551,7901,5633
4552,2836,7405
4553,8589,5502
4554,5629,1038
4555,9287,7126
4556,428,5789
4557,3156,3207
4558,7144,9467
4559,8264,7908
4560,3093,9631
4561,8256,4324
4562,8065,1640
4563,3462,4846
4564,6620,8525
4565,1787,2608
4566,4464,7308
4567,7642,9539
4568,17,896
4569,7072,5789
4570,7215,5931
4571,8929,7922
4572,6744,1126
4573,3346,6932
4574,5202,2593
4575,5506,2345
4576,5624,5311
4577,8013,2104
4578,8780,7359
4579,4359,6179
4580,9134,9412
4581,8816,9460
4582,5930,7373
4583,9961,3508
4584,350,2431
4585,4298,7787
4586,6416,1810
4587,809,8742
4588,1363,4852
4589,7267,1651
4590,2903,3427
4591,4331,1591
4592,568,3487
4593,47,3268
4594,5409,9453
4595,8259,5180
4596,8315,371
4597,2236,6000
4598,8663,2034
4599,4481,8053
4600,2633,8238
4601,5241,4143
4602,3507,3136
4603,6895,8827
4604,5580,5661
4605,5169,8472
4606,4473,8724
4607,9632,2144
4608,6897,5100
4609,9041,1183
4610,6219,1770
4611,3470,5205
4612,3084,4049
4613,293,8787
4614,3386,316
4615,1110,6003
4616,7151,9858
4617,2363,1771
4618,9454,3328
4619,954,8648
4620,390,7908
4621,4365,5100
4622,1225,9977
4623,1338,5092
4624,8839,5179
4625,3209,10
4626,9824,164
4627,3881,5149
4628,1853,3336
4629,1206,7704
4630,3898,6852
4631,3993,2338
4632,9935,5936
4633,6659,9030
4634,8183,1309
4635,476,1772
4636,6591,5626
4637,2751,2119
4638,5117,5654
4639,6551,4242
4640,489,7261
4641,2364,2859
4642,6166,5163
4643,3391,4242
4644,3131,9423
4645,8404,2900
4646,7420,5316
4647,9611,1908
4648,1922,5506
4649,2648,4883
4650,7267,7674
4651,9712,1483
4652,1016,5031
4653,8516,3934
4654,688,346
4655,9565,5308
4656,9184,6505
4657,787,8258
4658,7196,2255
4659,5170,5023
4660,8325,8059
4661,5318,7213
4662,1214,6250
4663,8500,3579
4664,301,6531
4665,7755,3834
4666,7872,2241
4667,5202,1203
4668,8864,1460
4669,4063,2122
4670,7663,205
4671,9784,1244
4672,9779,5599
4673,2177,9441
4674,2322,703
4675,8022,5901
4676,8674,940
4677,2403,4789
4678,8987,7426
4679,4003,185
4680,2191,9560
4681,9446,2322
4682,2566,9301
4683,7656,1638
4684,7208,7190
4685,5869,3702
4686,9391,5434
4687,3704,972
4688,3196,5587
4689,965,5950
4690,5996,9199
4691,9448,7332
4692,8871,8812
4693,7301,8451
4694,8678,5751
4695,2366,9989
4696,4626,3239
4697,1314,413
4698,8251,6575
4699,4943,1753
4700,3562,2507
4701,3538,7553
4702,5249,1646
4703,3849,2771
4704,2001,8838
4705,1344,3573
4706,625,9085
4707,244,2187
4708,7103,9927
4709,9574,677
4710,7651,3201
4711,8172,4201
4712,2597,2888
4713,4857,8189
4714,8564,847
4715,1732,7446
4716,9774,7790
4717,6392,3222
4718,6650,1245
4719,6365,4405
4720,3670,8623
4721,9200,5061
4722,2021,521
4723,7456,1659
4724,2737,2121
4725,8992,1077
4726,1016,3082
4727,4325,1959
4728,2007,4092
4729,6099,1250
4730,143,4882
4731,2089,6649
4732,2610,8039
4733,9412,9021
4734,8849,4430
4735,1437,9632
4736,4329,8933
4737,3402,4211
4738,4811,6006
4739,1467,9523
4740,3871,857
4741,6127,2734
4742,3968,5336
4743,1226,1226
4744,4686,6162
4745,341,1392
4746,6982,4862
4747,7545,5951
4748,1221,154
4749,4771,6775
4750,5072,6126
4751,8344,8294
4752,6471,6417
4753,1555,1814
4754,5385,5312
4755,5072,5900
4756,5356,3914
4757,2744,4675
4758,6335,5029
4759,2781,6889
4760,2529,938
4761,4962,8128
4762,7985,2988
4763,8884,893
4764,2118,163
4765,3345,9848
4766,813,5024
4767,6024,4242
4768,1816,138
4769,8864,2085
4770,6222,8043
4771,3368,9909
4772,7054,228
4773,6722,364
4774,5335,8880
4775,565,5960
4776,5382,4970
4777,3758,9941
4778,862,9465
4779,2385,479
4780,572,3909
4781,1884,8737
4782,2128,9071
4783,996,9279
4784,1232,2575
4785,6303,1187
4786,6761,5167
4787,3987,4539
4788,9563,4920
4789,4017,439
4790,1779,2200
4791,2054,4545
4792,8893,9635
4793,5648,547
4794,7087,4985
4795,4703,3391
4796,9716,5628
4797,1855,7387
4798,8884,9235
4799,1623,410
4800,8803,701
4801,4716,312
4802,4472,187
4803,3425,6514
4804,3212,8964
4805,3245,2002
4806,2179,1353
4807,2665,5932
4808,1061,8038
4809,7070,9006
4810,3578,6442
4811,8286,3658
4812,764,4608
4813,9393,5757
4814,5483,2431
4815,5626,356
4816,7897,5455
4817,8991,8421
4818,715,7601
4819,5227,7517
4820,4171,3417
4821,5443,7369
4822,77,3460
4823,9062,3375
4824,8140,2412
4825,7711,474
4826,5163,4573
4827,8342,5067
4828,7856,9198
4829,3525,9773
4830,35,514
4831,436,6052
4832,6630,853
4833,6304,5519
4834,3958,1339
4835,4074,1797
4836,4331,1187
4837,6874,7080
4838,4654,1114
4839,5943,7432
4840,1322,3497
4841,7688,7465
4842,9449,8706
4843,7943,1568
4844,6982,7854
4845,8671,3717
4846,3907,1446
4847,3559,1160
4848,2358,1591
4849,966,4466
4850,431,9642
4851,2961,8823
4852,1489,7691
4853,8069,9798
4854,8509,2405
4855,9329,3483
4856,5518,439
4857,8955,4449
4858,6702,9626
4859,774,5500
4860,3590,5751
4861,9094,262
4862,4651,4752
4863,4146,4033
4864,2855,6534
4865,8359,2976
4866,2220,8062
4867,3308,622
4868,2533,5397
4869,8894,6286
4870,5677,5984
4871,2633,7899
4872,5704,9793
4873,8232,7529
4874,1802,5603
4875,5241,8785
4876,1870,6314
4877,4457,6537
4878,8982,1733
4879,7195,7676
4880,7320,8581
4881,5583,4044
4882,9322,4703
