id,alarm_id,triggered_at
4387,8070,2025-01-04 00:15:21.274943
4388,9301,2025-01-06 11:32:02.364931
4389,3153,2025-01-06 09:39:24.829931
4390,5014,2025-01-01 23:19:11.617081
4391,9270,2025-01-08 01:38:43.516652
4392,3669,2025-01-02 17:00:59.158331
4393,8337,2025-01-07 07:54:48.942008
4394,7980,2025-01-04 14:18:14.694305
4395,3564,2025-01-06 22:58:24.983020
4396,6396,2025-01-08 04:52:21.925364
4397,5773,2025-01-06 10:05:27.471210
4398,999,2025-01-02 11:24:07.892765
4399,604,2025-01-02 18:08:22.772846
4400,871,2025-01-05 08:59:25.787964
4401,1143,2025-01-03 22:18:51.799573
4402,8076,2025-01-04 01:12:32.137879
4403,4239,2025-01-05 09:27:00.565466
4404,2403,2025-01-04 17:40:35.878581
4405,25,2025-01-03 14:16:07.633885
4406,8789,2025-01-03 01:32:52.617706
4407,7638,2025-01-08 21:23:43.086570
4408,8231,2025-01-05 08:38:18.819355
4409,1678,2025-01-05 21:13:25.888181
4410,9600,2025-01-07 01:40:17.640610
4411,2565,2025-01-06 21:53:17.675207
4412,9548,2025-01-04 20:14:09.136824
4413,6147,2025-01-02 02:09:05.751104
4414,4140,2025-01-08 20:16:54.320723
4415,8104,2025-01-02 06:24:50.987727
4416,7335,2025-01-04 20:13:20.896910
4417,4007,2025-01-09 08:12:34.592069
4418,9508,2025-01-01 17:49:39.653004
4419,7918,2025-01-06 18:52:06.480522
4420,7177,2025-01-07 06:20:31.693536
4421,8649,2025-01-03 19:06:51.114228
4422,2925,2025-01-06 01:38:06.290443
4423,994,2025-01-03 17:39:18.086946
4424,7891,2025-01-08 15:33:18.647542
4425,7683,2025-01-06 08:14:53.332620
4426,1165,2025-01-07 15:10:58.930509
4427,5305,2025-01-02 16:50:24.237100
4428,5144,2025-01-06 05:53:40.186553
4429,4466,2025-01-01 02:12:09.214637
4430,9058,2025-01-06 01:24:13.518028
4431,8850,2025-01-01 01:15:30.957222
4432,9585,2025-01-02 13:13:30.702144
4433,6864,2025-01-04 23:01:04.195220
4434,4842,2025-01-09 10:07:12.309194
4435,1917,2025-01-02 12:06:44.190850
4436,6381,2025-01-02 06:24:10.801664
4437,7515,2025-01-09 08:11:53.856684
4438,4540,2025-01-06 20:01:34.847505
4439,7485,2025-01-07 12:30:26.661117
4440,3595,2025-01-06 08:56:55.732584
4441,3066,2025-01-03 22:09:18.185880
4442,8191,2025-01-04 04:49:53.463119
4443,9969,2025-01-01 13:47:57.537114
4444,3185,2025-01-07 05:26:04.614155
4445,7480,2025-01-03 08:17:46.977461
4446,250,2025-01-03 18:30:03.958087
4447,8556,2025-01-03 17:24:58.631634
4448,202,2025-01-07 11:48:43.420769
4449,8751,2025-01-06 22:32:34.077110
4450,7422,2025-01-05 19:12:01.216142
4451,9230,2025-01-08 06:44:42.714576
4452,7475,2025-01-04 17:48:01.012275
4453,4274,2025-01-02 21:31:04.001645
4454,8002,2025-01-07 05:21:59.165951
4455,9967,2025-01-03 03:49:51.678411
4456,4646,2025-01-06 13:27:30.495752
4457,2471,2025-01-04 00:59:23.694569
4458,3686,2025-01-08 16:29:09.453331
4459,4990,2025-01-04 15:10:09.332507
4460,1357,2025-01-08 14:25:47.022928
4461,1795,2025-01-07 03:26:23.842486
4462,556,2025-01-06 00:23:17.179478
4463,41,2025-01-08 17:46:26.171996
4464,8875,2025-01-08 16:06:40.767726
4465,2136,2025-01-05 23:00:09.028720
4466,6362,2025-01-03 09:07:14.341127
4467,1371,2025-01-08 21:40:14.298182
4468,5749,2025-01-04 10:07:30.391119
4469,9095,2025-01-03 11:49:24.457873
4470,5847,2025-01-08 18:28:09.639991
4471,4385,2025-01-02 01:01:12.591603
4472,9365,2025-01-08 00:54:23.235619
4473,1504,2025-01-05 06:35:58.232177
4474,8607,2025-01-04 23:15:35.830653
4475,5333,2025-01-01 20:20:59.054333
4476,4466,2025-01-08 04:35:31.782922
4477,2115,2025-01-06 10:20:45.450151
4478,4965,2025-01-01 23:43:20.227804
4479,7282,2025-01-02 09:11:04.724070
4480,591,2025-01-04 11:52:02.759069
4481,9290,2025-01-05 21:21:36.980783
4482,1608,2025-01-07 04:40:29.687583
4483,1065,2025-01-03 14:05:45.467254
4484,8905,2025-01-06 20:48:24.211858
4485,7073,2025-01-03 20:59:06.291668
4486,4995,2025-01-04 04:24:13.054698
4487,7778,2025-01-04 03:46:14.461361
4488,7697,2025-01-02 23:16:56.028419
4489,2083,2025-01-02 18:27:34.330405
4490,9916,2025-01-09 04:19:22.496681
4491,4296,2025-01-05 11:07:00.156240
4492,5859,2025-01-03 02:42:19.176098
4493,3867,2025-01-01 18:49:24.449996
4494,5472,2025-01-08 21:25:29.450330
4495,6247,2025-01-01 06:20:34.063416
4496,477,2025-01-07 09:00:59.768187
4497,9462,2025-01-03 17:04:09.347062
4498,2481,2025-01-06 03:49:13.616686
4499,5816,2025-01-03 08:44:41.778553
4500,2965,2025-01-04 11:21:59.617090
4501,6454,2025-01-04 08:17:20.160676
4502,4007,2025-01-09 06:02:53.726313
4503,606,2025-01-03 00:44:40.436845
4504,960,2025-01-03 15:48:35.083807
4505,6642,2025-01-07 15:28:12.411126
4506,6124,2025-01-08 02:20:22.253474
4507,3036,2025-01-02 04:05:38.861521
4508,7372,2025-01-02 10:36:45.864524
4509,7792,2025-01-08 19:12:37.165527
4510,3979,2025-01-02 00:09:22.163929
4511,6602,2025-01-04 12:20:20.225869
4512,2922,2025-01-07 06:44:38.162761
4513,720,2025-01-03 15:47:16.839370
4514,5037,2025-01-08 05:27:40.850028
4515,9328,2025-01-03 06:24:16.525234
4516,9136,2025-01-07 22:36:14.671298
4517,9493,2025-01-07 00:48:15.477029
4518,954,2025-01-03 20:49:50.845282
4519,199,2025-01-04 14:00:28.308930
4520,2330,2025-01-02 00:56:34.588079
4521,1306,2025-01-01 01:07:30.424050
4522,9526,2025-01-02 18:16:50.428108
4523,6150,2025-01-06 01:53:19.250681
4524,3203,2025-01-03 05:50:50.590366
4525,4391,2025-01-08 04:37:14.994735
4526,4663,2025-01-07 01:52:02.096986
4527,9119,2025-01-01 04:45:24.499236
4528,5990,2025-01-04 10:57:09.255746
4529,6767,2025-01-05 03:25:55.290765
4530,5765,2025-01-04 05:41:48.380027
4531,8320,2025-01-08 08:02:26.864015
4532,3254,2025-01-02 19:20:25.231481
4533,7947,2025-01-03 06:32:09.528226
4534,4327,2025-01-07 06:22:58.049295
4535,2466,2025-01-08 18:32:07.530905
4536,1580,2025-01-03 12:51:59.251215
4537,8562,2025-01-08 06:52:59.776568
4538,2686,2025-01-01 05:50:46.241798
4539,1422,2025-01-08 17:11:58.977959
4540,1269,2025-01-06 16:23:42.868320
4541,384,2025-01-02 04:00:03.052385
4542,5002,2025-01-07 21:28:43.662370
4543,6287,2025-01-03 03:16:17.884870
4544,7557,2025-01-02 23:38:27.864336
4545,7082,2025-01-03 19:13:42.431785
4546,5254,2025-01-07 02:01:18.158617
4547,9191,2025-01-05 03:13:18.517841
4548,3628,2025-01-08 11:53:06.999306
4549,4601,2025-01-02 18:04:41.312156
4550,5008,2025-01-01 15:29:41.157521
4551,9033,2025-01-03 02:00:48.802525
4552,1366,2025-01-08 13:40:00.110962
4553,4518,2025-01-04 09:56:36.409763
4554,6102,2025-01-02 06:50:24.471742
4555,8190,2025-01-03 03:46:31.708616
4556,2821,2025-01-01 14:58:27.567145
4557,9702,2025-01-06 11:43:55.948999
4558,8173,2025-01-08 21:58:01.986740
4559,3464,2025-01-06 16:41:10.909492
4560,5149,2025-01-07 17:43:16.594606
4561,531,2025-01-01 09:19:51.403213
4562,7158,2025-01-05 05:22:56.682790
4563,363,2025-01-05 18:22:31.707934
4564,3956,2025-01-08 12:53:43.092656
4565,7964,2025-01-01 11:27:06.367884
4566,1618,2025-01-09 01:03:02.484625
4567,3716,2025-01-02 17:05:03.905889
4568,8373,2025-01-06 07:48:29.622563
4569,4280,2025-01-04 00:27:02.169355
4570,4375,2025-01-01 10:39:11.419157
4571,2771,2025-01-08 22:13:02.349980
4572,3855,2025-01-02 02:11:22.366660
4573,8859,2025-01-08 19:39:41.698644
4574,3407,2025-01-08 11:48:59.136665
4575,8702,2025-01-02 20:02:59.756783
4576,6459,2025-01-02 05:15:44.529557
4577,9830,2025-01-01 23:48:27.383148
4578,2605,2025-01-08 06:31:51.872829
4579,7179,2025-01-05 16:26:56.156054
4580,3347,2025-01-05 11:55:03.875342
4581,2056,2025-01-01 02:15:22.072668
4582,835,2025-01-05 07:13:22.439013
4583,2700,2025-01-06 01:08:55.161478
4584,8642,2025-01-05 12:59:14.665596
4585,4937,2025-01-07 11:32:22.127192
4586,3844,2025-01-06 17:08:32.090017
4587,6637,2025-01-01 08:33:55.419105
4588,2422,2025-01-06 08:31:50.761664
4589,2743,2025-01-07 16:54:46.724743
4590,4820,2025-01-02 08:57:43.158598
4591,5290,2025-01-07 12:19:44.514120
4592,4735,2025-01-05 21:15:11.945480
4593,3780,2025-01-04 14:46:46.936157
4594,8866,2025-01-01 09:35:27.816278
4595,9020,2025-01-03 08:12:03.317672
4596,7188,2025-01-07 19:00:53.384772
4597,1845,2025-01-05 23:17:42.681306
4598,3974,2025-01-08 14:58:36.760034
4599,6762,2025-01-08 05:46:21.967780
4600,1276,2025-01-04 19:55:11.055012
4601,5094,2025-01-05 06:34:54.770360
4602,2267,2025-01-05 21:23:46.165612
4603,7888,2025-01-07 23:32:00.953867
4604,578,2025-01-07 09:32:25.384146
4605,3978,2025-01-09 04:44:47.527522
4606,6732,2025-01-03 01:48:49.238970
4607,7432,2025-01-07 18:23:24.251110
4608,7220,2025-01-01 07:17:18.196503
4609,1816,2025-01-07 01:25:21.719933
4610,1499,2025-01-07 22:40:19.627561
4611,3835,2025-01-02 03:46:46.451167
4612,8408,2025-01-05 20:34:26.660853
4613,4171,2025-01-02 13:59:26.588602
4614,1790,2025-01-09 10:50:07.716870
4615,4605,2025-01-04 10:24:21.956345
4616,790,2025-01-02 07:22:43.174456
4617,5436,2025-01-08 10:29:27.805247
4618,9484,2025-01-05 23:59:07.203766
4619,3593,2025-01-07 21:17:16.567421
4620,230,2025-01-06 12:24:18.986125
4621,7418,2025-01-01 07:01:58.098800
4622,5656,2025-01-02 13:31:06.961005
4623,41,2025-01-02 12:24:48.547984
4624,8362,2025-01-01 01:06:22.937329
4625,6634,2025-01-06 15:50:24.189410
4626,4661,2025-01-06 16:38:36.590676
4627,159,2025-01-04 17:33:32.679356
4628,1406,2025-01-01 02:46:23.391182
4629,3996,2025-01-01 19:06:33.212610
4630,875,2025-01-02 13:41:50.378634
4631,8211,2025-01-08 04:41:52.753759
4632,9444,2025-01-01 08:16:30.930167
4633,9515,2025-01-08 00:25:38.429214
4634,1638,2025-01-09 03:27:29.986227
4635,8701,2025-01-07 20:35:13.470668
4636,8749,2025-01-07 01:40:17.201622
4637,2295,2025-01-04 19:56:49.711066
4638,3160,2025-01-06 05:39:38.510493
4639,3547,2025-01-04 02:12:46.377613
4640,5969,2025-01-03 22:56:42.314898
4641,7248,2025-01-04 22:36:31.990712
4642,7452,2025-01-03 07:59:02.652269
4643,5152,2025-01-01 14:24:30.186175
4644,1384,2025-01-04 15:50:12.289556
4645,7211,2025-01-04 21:30:15.675555
4646,4050,2025-01-07 23:02:40.808836
4647,6090,2025-01-06 15:04:57.877691
4648,2672,2025-01-05 23:24:33.733584
4649,2591,2025-01-01 22:43:55.304727
4650,8802,2025-01-06 15:48:59.451321
4651,9355,2025-01-05 08:48:14.310677
4652,1549,2025-01-05 06:54:47.834410
4653,3943,2025-01-08 22:47:38.896426
4654,132,2025-01-02 12:16:38.571448
4655,5663,2025-01-09 03:53:06.114031
4656,8532,2025-01-07 16:01:20.874362
4657,6734,2025-01-07 19:14:48.150161
4658,1623,2025-01-02 00:03:38.797626
4659,8359,2025-01-05 06:04:37.468041
4660,2763,2025-01-05 01:48:43.980057
4661,4014,2025-01-03 07:07:40.057364
4662,9630,2025-01-06 16:26:01.493135
4663,7765,2025-01-07 04:21:16.631459
4664,916,2025-01-04 04:55:46.991871
4665,9657,2025-01-08 11:49:15.631260
4666,5532,2025-01-04 10:18:45.552815
4667,4313,2025-01-04 15:23:11.061231
4668,6868,2025-01-07 17:48:40.035761
4669,4245,2025-01-05 00:08:42.110491
4670,1858,2025-01-04 01:00:43.270380
4671,9935,2025-01-02 20:36:47.236857
4672,7075,2025-01-06 18:07:02.896351
4673,1313,2025-01-07 22:44:39.109112
4674,4856,2025-01-03 14:52:44.757631
4675,6989,2025-01-07 05:12:01.543372
4676,9076,2025-01-06 19:53:37.426086
4677,5577,2025-01-01 13:27:00.618931
4678,5434,2025-01-01 04:42:40.694178
4679,4877,2025-01-04 12:26:18.845893
4680,8778,2025-01-04 18:17:45.455927
4681,5135,2025-01-01 18:24:49.618945
4682,7541,2025-01-01 14:16:50.615724
4683,7729,2025-01-03 09:05:21.775737
4684,7862,2025-01-07 17:01:36.802003
4685,8730,2025-01-05 18:40:59.097836
4686,7027,2025-01-07 17:57:16.398302
4687,4642,2025-01-06 13:18:17.949002
4688,6695,2025-01-07 02:02:47.244180
4689,5071,2025-01-04 16:41:06.821447
4690,593,2025-01-05 18:52:14.502914
4691,8372,2025-01-05 19:01:46.508533
4692,3648,2025-01-01 16:06:00.411855
4693,2942,2025-01-07 03:24:57.342577
4694,6212,2025-01-08 21:17:39.831793
4695,6072,2025-01-04 11:46:41.773644
4696,9947,2025-01-01 20:59:22.367012
4697,5127,2025-01-06 18:51:26.309676
4698,2217,2025-01-02 00:35:25.922656
4699,3268,2025-01-04 23:14:18.844616
4700,8308,2025-01-06 06:03:28.270869
4701,4624,2025-01-02 11:38:13.638677
4702,5815,2025-01-06 10:46:40.897039
4703,8432,2025-01-07 00:51:11.902879
4704,7809,2025-01-09 10:17:23.777821
4705,9879,2025-01-02 14:44:45.009996
4706,721,2025-01-06 16:51:02.044001
4707,2770,2025-01-08 20:47:02.759654
4708,9449,2025-01-03 06:05:28.860982
4709,7089,2025-01-06 20:18:09.860265
4710,8828,2025-01-08 13:49:12.213260
4711,3696,2025-01-03 16:19:12.376503
4712,1362,2025-01-06 02:31:16.353487
4713,3215,2025-01-05 19:14:33.457768
4714,8502,2025-01-06 06:13:50.386882
4715,2211,2025-01-06 04:01:44.139126
4716,3092,2025-01-03 04:56:16.376306
4717,7761,2025-01-05 21:01:24.921868
4718,1017,2025-01-02 21:10:07.137530
4719,5592,2025-01-06 19:15:37.904848
4720,3481,2025-01-02 08:45:06.199753
4721,7150,2025-01-01 03:00:23.539701
4722,174,2025-01-05 16:36:25.411885
4723,9015,2025-01-04 18:17:52.133428
4724,3120,2025-01-05 10:48:25.283169
4725,8707,2025-01-03 20:47:46.235158
4726,6735,2025-01-08 08:38:43.690341
4727,9524,2025-01-06 11:48:56.749635
4728,5513,2025-01-07 16:44:18.451824
4729,1918,2025-01-06 23:02:11.857449
4730,3180,2025-01-01 16:20:48.563470
4731,114,2025-01-02 03:55:51.339495
4732,1507,2025-01-03 03:27:25.094070
4733,7583,2025-01-03 22:51:22.676434
4734,3817,2025-01-09 07:12:55.874918
4735,8577,2025-01-01 05:14:52.529141
4736,3118,2025-01-02 13:12:24.909438
4737,3443,2025-01-05 21:48:56.825523
4738,7591,2025-01-04 16:43:40.965423
4739,6698,2025-01-01 16:42:53.440183
4740,4214,2025-01-04 01:44:46.200812
4741,4682,2025-01-09 04:37:06.299081
4742,5658,2025-01-01 18:25:11.737356
4743,9499,2025-01-03 21:06:16.155575
4744,6425,2025-01-08 21:29:38.206256
4745,3669,2025-01-03 15:09:55.841975
4746,2693,2025-01-03 06:48:28.144938
4747,4122,2025-01-08 18:23:13.531859
4748,2409,2025-01-04 18:23:26.027008
4749,6698,2025-01-05 21:43:32.687134
4750,8079,2025-01-08 14:09:45.310586
4751,3132,2025-01-07 22:57:46.609258
4752,3706,2025-01-06 23:11:03.779711
4753,1652,2025-01-08 04:08:42.139239
4754,6135,2025-01-03 08:48:09.237668
4755,5903,2025-01-04 14:24:04.415485
4756,8972,2025-01-07 21:10:34.350172
4757,5031,2025-01-01 18:45:05.537729
4758,6296,2025-01-06 22:23:09.934151
4759,8126,2025-01-08 10:42:14.172605
4760,9063,2025-01-01 22:22:28.652066
4761,6924,2025-01-05 18:50:15.429964
4762,7535,2025-01-02 14:24:07.502205
4763,6722,2025-01-07 19:10:54.456315
4764,5786,2025-01-02 05:30:13.329697
4765,8912,2025-01-04 07:14:02.091922
4766,5282,2025-01-03 14:55:37.659065
4767,1361,2025-01-01 13:23:51.357611
4768,8110,2025-01-03 16:12:07.873626
4769,1600,2025-01-06 22:04:01.530515
4770,5876,2025-01-07 12:05:15.745913
4771,8508,2025-01-02 19:18:01.859418
4772,2790,2025-01-08 07:40:29.202848
4773,4365,2025-01-01 00:06:16.307506
4774,6936,2025-01-01 06:33:15.491126
4775,7349,2025-01-02 00:22:57.521189
4776,2764,2025-01-07 07:42:54.383789
4777,1725,2025-01-03 14:21:21.485167
4778,5322,2025-01-07 14:12:04.810952
4779,4793,2025-01-08 07:13:00.153788
4780,180,2025-01-06 19:24:59.030227
4781,5298,2025-01-07 03:52:16.308221
4782,2791,2025-01-06 05:21:07.208124
4783,6886,2025-01-04 06:33:11.991781
4784,9553,2025-01-05 23:19:44.592210
4785,6589,2025-01-04 13:01:23.462481
4786,4184,2025-01-07 23:38:19.614256
4787,1007,2025-01-01 01:37:40.149353
4788,7864,2025-01-04 03:28:19.563928
4789,1433,2025-01-01 15:28:41.671530
4790,5002,2025-01-03 15:35:04.187466
4791,9123,2025-01-03 10:37:08.996408
4792,8967,2025-01-05 22:47:17.004085
4793,2706,2025-01-05 09:13:30.996437
4794,9015,2025-01-05 19:05:30.369234
4795,2999,2025-01-02 16:34:21.898074
4796,77,2025-01-06 20:44:42.664908
4797,5301,2025-01-02 21:32:42.719103
4798,4381,2025-01-02 23:48:27.036888
4799,9011,2025-01-04 06:56:39.546436
4800,6029,2025-01-09 06:32:06.214524
4801,7562,2025-01-08 16:59:17.715989
4802,4833,2025-01-05 22:09:44.310203
4803,7189,2025-01-02 06:30:29.560480
4804,7615,2025-01-03 17:21:16.735058
4805,3027,2025-01-04 12:30:43.707890
4806,2199,2025-01-08 01:10:34.512602
4807,2652,2025-01-08 13:50:27.223588
4808,2833,2025-01-09 06:31:10.645183
4809,6322,2025-01-04 03:07:01.127337
4810,9238,2025-01-05 18:33:02.267293
4811,3025,2025-01-02 12:39:14.950684
4812,1220,2025-01-04 20:07:00.874381
4813,6310,2025-01-09 02:41:49.722621
4814,6901,2025-01-06 15:09:42.791184
4815,9498,2025-01-03 14:55:24.349589
4816,2899,2025-01-04 02:37:39.328818
4817,8313,2025-01-04 13:17:50.580258
4818,4611,2025-01-07 06:03:59.314484
4819,5481,2025-01-09 09:53:33.350136
4820,6622,2025-01-06 07:39:49.261210
4821,7,2025-01-02 18:59:40.136314
4822,1744,2025-01-06 03:07:30.771746
4823,9198,2025-01-05 08:12:42.326978
4824,3914,2025-01-03 18:30:34.439849
4825,3759,2025-01-01 11:59:25.719668
4826,7999,2025-01-06 20:22:14.830554
4827,2601,2025-01-03 01:21:24.836826
4828,3921,2025-01-02 23:08:38.252398
4829,1238,2025-01-02 06:40:26.923581
4830,8862,2025-01-02 23:53:46.189190
4831,1689,2025-01-02 08:51:12.071709
4832,9640,2025-01-05 14:47:19.964599
4833,9690,2025-01-06 21:35:12.306929
4834,8974,2025-01-02 08:06:03.430094
4835,8184,2025-01-07 22:27:57.735099
4836,5900,2025-01-07 15:18:14.258892
4837,4975,2025-01-04 01:20:31.105125
4838,3078,2025-01-04 08:52:36.146309
4839,4131,2025-01-01 20:35:32.390688
4840,1728,2025-01-04 20:59:23.924634
4841,6177,2025-01-07 12:09:58.330679
4842,6652,2025-01-05 17:16:40.663595
4843,1305,2025-01-04 20:03:53.807928
4844,2248,2025-01-01 11:44:25.820297
4845,8615,2025-01-01 17:16:15.871318
4846,8121,2025-01-03 07:56:44.158448
4847,2677,2025-01-04 22:44:56.893227
4848,2206,2025-01-01 02:58:24.991529
4849,4834,2025-01-06 21:10:22.038035
4850,4095,2025-01-02 00:04:52.983729
4851,9304,2025-01-09 05:25:59.071652
4852,9578,2025-01-06 07:47:52.565527
4853,7832,2025-01-06 12:45:55.202465
4854,8575,2025-01-05 04:30:41.490933
4855,7972,2025-01-05 03:13:28.379615
4856,3197,2025-01-04 03:15:44.728608
4857,2852,2025-01-05 10:08:38.739092
4858,517,2025-01-08 19:56:01.534798
4859,8466,2025-01-07 13:11:11.960776
4860,1384,2025-01-05 21:42:55.867440
4861,4170,2025-01-01 18:44:05.420311
4862,9057,2025-01-08 18:46:45.393469
4863,4318,2025-01-07 06:54:31.612695
4864,5330,2025-01-06 13:09:09.103980
4865,5259,2025-01-01 08:12:45.332074
4866,1369,2025-01-02 10:38:03.068962
4867,2208,2025-01-07 11:10:04.318902
4868,9744,2025-01-01 19:48:53.559202
4869,4317,2025-01-07 12:37:59.338326
4870,3007,2025-01-03 23:48:51.516394
4871,6392,2025-01-02 15:48:12.708817
4872,1369,2025-01-06 12:21:52.507941
4873,8058,2025-01-02 21:42:07.920129
4874,2918,2025-01-06 22:46:57.896218
4875,2942,2025-01-02 19:40:02.459462
4876,7754,2025-01-02 12:21:14.208795
4877,128,2025-01-07 19:30:28.941401
4878,7373,2025-01-06 15:20:55.010878
4879,2779,2025-01-08 23:28:56.908415
4880,6468,2025-01-01 07:01:05.063259
4881,451,2025-01-09 08:45:47.736454
4882,9757,2025-01-03 00:10:57.630670
4883,7148,2025-01-08 17:27:09.693507
4884,893,2025-01-06 11:42:44.596841
4885,3342,2025-01-05 22:07:37.535246
4886,1859,2025-01-07 00:37:12.903028
4887,3425,2025-01-04 05:25:05.937966
4888,9514,2025-01-06 03:40:46.815825
4889,5956,2025-01-06 19:51:37.740844
4890,4884,2025-01-02 04:23:48.026858
4891,2861,2025-01-03 01:20:07.065197
4892,6978,2025-01-06 01:08:53.053452
4893,8366,2025-01-08 18:16:42.926628
4894,530,2025-01-08 05:13:08.788599
4895,5350,2025-01-02 01:29:10.722842
4896,2950,2025-01-05 13:12:16.602911
4897,233,2025-01-08 18:01:27.634240
4898,5357,2025-01-09 06:56:29.880877
4899,5242,2025-01-06 00:09:01.435808
4900,2227,2025-01-08 03:48:21.981906
4901,1060,2025-01-08 21:32:34.364793
4902,7816,2025-01-05 18:56:06.334690
4903,1840,2025-01-09 00:10:36.550126
4904,4101,2025-01-05 07:36:30.333861
4905,9384,2025-01-01 10:53:51.731325
4906,9419,2025-01-06 17:57:38.254650
4907,6234,2025-01-01 13:06:12.182483
4908,9710,2025-01-07 18:06:00.361870
4909,3926,2025-01-06 21:40:06.871360
4910,4150,2025-01-06 03:18:45.658165
4911,666,2025-01-06 08:13:54.171697
4912,5257,2025-01-02 21:47:50.552633
4913,9122,2025-01-06 11:31:47.152619
4914,1730,2025-01-01 23:15:00.682584
4915,9433,2025-01-06 19:02:36.780356
4916,2812,2025-01-06 09:24:52.956434
4917,3751,2025-01-05 00:52:47.358677
4918,4383,2025-01-01 02:48:53.509566
4919,2406,2025-01-05 21:48:33.485573
4920,155,2025-01-02 17:56:30.952668
4921,2099,2025-01-06 10:23:33.129843
4922,1600,2025-01-02 13:19:20.446454
4923,5661,2025-01-09 00:22:04.761145
4924,792,2025-01-04 10:05:32.502424
4925,9263,2025-01-01 05:07:05.689403
4926,3478,2025-01-08 22:03:46.543293
4927,4628,2025-01-02 08:35:53.631073
4928,8567,2025-01-03 20:40:44.681753
4929,8085,2025-01-04 18:47:40.788136
4930,8136,2025-01-05 17:38:22.472705
4931,3931,2025-01-08 00:22:01.911659
4932,5974,2025-01-08 07:53:02.594803
4933,4755,2025-01-03 18:44:31.065629
4934,5873,2025-01-02 17:30:31.976572
4935,9495,2025-01-03 23:04:45.577156
4936,8264,2025-01-04 09:47:34.570493
4937,5555,2025-01-07 04:10:41.850279
4938,8832,2025-01-01 10:06:09.772507
4939,3483,2025-01-02 15:40:24.927515
4940,7896,2025-01-03 19:21:12.705367
4941,1318,2025-01-07 10:24:27.050473
4942,7585,2025-01-07 19:50:51.873575
4943,2937,2025-01-07 19:49:46.541179
4944,1242,2025-01-01 14:09:59.566753
4945,9312,2025-01-09 03:20:46.143727
4946,1829,2025-01-07 04:07:18.469265
4947,2452,2025-01-04 12:20:59.852699
4948,2286,2025-01-04 02:04:19.847443
4949,6102,2025-01-02 08:39:40.439002
4950,4689,2025-01-01 10:27:00.371012
4951,7914,2025-01-05 01:56:58.221271
4952,8197,2025-01-05 02:17:48.465153
4953,9640,2025-01-03 16:21:57.832698
4954,9329,2025-01-09 00:29:11.471086
4955,6663,2025-01-06 20:44:31.244004
4956,9993,2025-01-04 23:52:01.712253
4957,8211,2025-01-03 17:31:54.957124
4958,6911,2025-01-08 23:29:01.125207
4959,6099,2025-01-03 11:02:57.318222
4960,2902,2025-01-06 06:07:05.073560
4961,848,2025-01-06 11:38:26.579815
4962,9386,2025-01-01 10:47:34.601516
4963,6159,2025-01-03 21:34:54.617498
4964,5233,2025-01-04 18:18:35.972327
4965,1129,2025-01-05 04:37:27.839900
4966,8344,2025-01-02 09:36:36.394037
4967,1588,2025-01-09 07:40:14.360110
4968,605,2025-01-06 18:58:13.040585
4969,141,2025-01-06 14:59:22.745384
4970,1856,2025-01-08 13:35:48.969270
4971,2534,2025-01-07 01:33:12.057571
4972,1742,2025-01-07 21:36:54.460555
4973,4774,2025-01-01 16:25:15.157987
4974,377,2025-01-01 16:10:17.747306
4975,5733,2025-01-02 23:12:02.193223
4976,6694,2025-01-04 05:56:35.542140
4977,3071,2025-01-02 23:19:48.280622
4978,3464,2025-01-09 06:11:39.933337
4979,776,2025-01-08 10:57:47.554520
4980,9964,2025-01-05 08:26:39.743939
4981,4578,2025-01-03 22:30:49.902475
4982,2288,2025-01-04 15:17:08.895918
4983,893,2025-01-03 02:39:09.809553
4984,8725,2025-01-05 22:27:46.603029
4985,7677,2025-01-06 01:10:14.578470
4986,5490,2025-01-08 10:20:39.208833
4987,8352,2025-01-06 05:51:29.359426
4988,6598,2025-01-04 09:32:24.253455
4989,7168,2025-01-01 08:32:42.815903
4990,617,2025-01-05 03:53:16.432616
4991,2585,2025-01-01 05:02:31.235741
4992,4143,2025-01-05 12:00:00.547723
4993,6608,2025-01-09 07:39:50.674002
4994,4279,2025-01-07 06:31:54.889907
4995,2731,2025-01-09 09:40:59.428023
4996,8670,2025-01-05 17:37:26.373371
4997,4554,2025-01-05 14:07:37.320235
4998,3478,2025-01-08 23:44:15.199324
4999,557,2025-01-04 06:10:18.131564
5000,4699,2025-01-08 02:33:05.964020
5001,9785,2025-01-06 04:52:53.388329
5002,7782,2025-01-05 13:12:18.002013
5003,3860,2025-01-08 22:42:53.077796
5004,5642,2025-01-08 17:22:23.240709
5005,9784,2025-01-07 07:11:23.325007
5006,8950,2025-01-08 05:43:48.855519
5007,6861,2025-01-06 06:30:45.817626
5008,4694,2025-01-06 23:19:44.412878
5009,624,2025-01-02 15:41:40.079743
5010,8904,2025-01-01 12:54:55.066796
5011,6747,2025-01-02 22:44:11.665926
5012,7784,2025-01-05 18:57:29.194862
5013,7835,2025-01-05 07:03:09.756550
5014,9092,2025-01-03 09:42:15.098515
5015,5056,2025-01-02 23:02:42.442453
5016,954,2025-01-04 05:03:13.718837
5017,5928,2025-01-05 11:27:52.510638
5018,2459,2025-01-03 13:19:19.322661
5019,2949,2025-01-07 14:39:40.957565
5020,6393,2025-01-09 01:40:35.666724
5021,3344,2025-01-02 22:24:28.675853
5022,2636,2025-01-03 17:04:13.006930
5023,6416,2025-01-06 21:05:06.345291
5024,4,2025-01-07 15:41:49.484113
